Verse,Text
1,"Netirʼuko̩la-mi, O Jihofa;"
2,"Nyʼomu ukwa-mi eti,"
3,"O Jihofa, uwe̩ agbʼomu-mi odudu;"
4,Todu uwe̩ chʼO̩jo̩ kʼe̩wñ bibi du ma rʼe̩ eju n;
5,Abo ku ma buba adago jo̩ eju-we̩ n;
6,Uwe̩ afʼabo ku ma rʼolemi chile̩che̩;
7,"I muda chʼomi, ef ufe̩de̩nyo̩-we̩ ki che̩kute̩"
8,"O Jihofa, ne̩ mi le ef o̩kpakpa-we̩"
9,Todu e̩wñ kpaka dʼef alu-ma n;
10,"Kpa ma abi, O O̩jo̩;"
11,"E̩ ki muda je̩ ñw abo du ku ma chubiyʼuwe̩ gwoguyo̩, ama ki chʼo̩ga uyo̩ ogbegbele̩;"
12,"Todu uwe̩ ade̩nyo̩ ñw e̩no̩kpakpa, O Jihofa;"
