Verse,Text
1,"E̩ne̩ ki gugu ef uña umaja e-O̩ma-chala,"
2,"nanʼo̩la Jihofa aka kakini, Owñ chʼoko ubi-mi kpai alaku-mi;"
3,Todu i agbʼuwe̩ bʼoku e̩ne̩ ki amʼe̩la te̩
4,"i akʼugbogbolo ika-wñ bʼuwe̩ ma,"
5,"Uwe̩ arailo e̩wñ okpo odu n,"
6,"abe̩k e̩wñ ibi ki alule̩ ef e̩chubi n,"
7,"One̩ icham nyʼo̩gwo̩ko̩ chaka awane̩ akolo-we̩,"
8,Chai eju-we̩ adʼo ofofo
9,"Todu uwe̩, O Jihofa, chʼoko ubi-mi,"
10,"uwe̩ kpʼe̩wñ e̩bie̩ne̩ du agbajiko n,"
11,Todu i añwa ñw amonuche̩-wñ
12,"E̩do̩wo̩-ma ma anʼuwe̩,"
13,"Uwe̩ adʼe̩re̩ tʼidu kpai olijo mane̩,"
14,"Todabu kʼi manyʼumi ef ufe̩do̩, naje̩ ñw u fʼuma o̩wo̩;"
15,"I akwado̩ mi, omi la adohi ñw u;"
16,"Naje̩ ñw olugbo-wñ ki bo̩jo̩ alu kʼe̩do̩-wñ abo̩,"
