Verse,Text
1,"Uñwulo̩ chechi jo̩ Zayo̩n ñw e̩, O O̩jo̩;"
2,O uwe̩ kʼe̩ gbʼadua le̩!
3,Udu e̩fe̩ tʼumi le̩.
4,"E̩ne̩ kʼuwe̩ achi kʼi te̩wa kʼi gugu ef ologbo-we̩, gbede!"
5,"Uwe̩ anʼe̩wñ ubailo dʼohi o̩kpakpa ñw a,"
6,"kʼuwe̩ nʼukpahiu fʼe̩re̩ uwo uwo lonyane̩,"
7,"uwe̩ ki aba uwe̩do̩ ohimini abadi,"
8,oñ abo ku ma dodo ukpoji otitala
9,"Uwe̩ lewa afejudʼane̩ ile̩-i me̩, e̩ la chʼomio̩fo rʼu,"
10,"Uwe̩ atʼomiofo rʼe̩be̩-wñ kʼi wo̩ ane̩,"
11,Uwe̩ adʼe̩nyo̩-we̩ chʼike̩be̩ o̩do̩ o̩do̩ ki da;
12,"Ura-wñ akito̩ jʼojije̩ ki dʼaje̩tachi,"
13,"okije̩ okije̩ akʼame̩wño̩re̩ egini bʼo̩la-ma,"
