Verse,Text
1,Onugo-mi chechi te̩ anede O̩jo̩ kate;
2,"Owñ kate chʼokuta-mi kpai ujadu-mi,"
3,"Gbogbo nyʼe̩gba oñ ame̩ akobʼone̩,"
4,"Ma nyʼojuju du n, chai alu ku ma ale ku ma kʼo̩ e̩che̩ anʼane̩ bʼudago-wñ te̩."
5,"Onugo-mi, echi e̩ chi anede O̩jo̩ kate,"
6,"Owñ kate chʼokuta-mi kpai ujadu-mi,"
7,Ujadu-mi kpai ojima-mi dʼugbo O̩jo̩;
8,"Ame̩ amone̩, me̩ ke̩do̩nʼo e̩gba du;"
9,"Ochochi amone̩ chʼafu ki adufu lef iñmo̩,"
10,"E̩ ki ke̩do̩no e̩wñ afuma eche n,"
11,O̩jo̩ ka onuʼka me̩;
12,"O Ondu, ufe̩de̩nyo̩ ño̩ chʼe-we̩ ge̩."
