Verse,Text
1,"O Jihofa, e̩ ki dʼo̩la bi mi ef uwe̩do̩-we̩ n,"
2,"Todu o̩fa-we̩ fʼumi mu gbali,"
3,Todu e̩do̩-we̩ ki kpa oñ o̩re̩la-mi ugbo du ma bo̩ n;
4,Todu udu kʼu fe̩ ko̩ alʼumi oji me̩;
5,"Agbe-mi alu, i agbʼe̩ño̩"
6,"i fʼumi o̩lo̩ go̩, i la fʼumi pu wane̩ tabale;"
7,"Todu ago-mi kpa gaa chaka,"
8,"O̩la-mi muda gbe̩ne̩ke̩, i awo̩ mi tabale;"
9,"Ondu, e̩wñ kʼu nañeju-wñ du jʼo̩gba-we̩,"
10,"E̩do̩-mi ache kpu kpu, ukpahiu-mi atakpa;"
11,"Ame̩nufe̩do̩-mi kpai abo ku ma me̩ru mi hi o̩la-ma wʼubi bʼatulubo̩-mi te̩,"
12,"Abo ku ma tene oji-mi ño̩ bʼoku ne te̩,"
13,"Omi muda gbo̩ n, dabe̩ne̩ kʼu chʼajeti,"
14,"Ochochi, omi dab e̩ne̩ kʼeti-wñ ma agbo̩la n,"
15,"Todu, uwe̩ Jihofa oñ naneju-wñ;"
16,"Todu u kakini, Tode̩gba ku ma gwoye rʼumi oji,"
17,"Todu u fʼo̩la ule̩ echika mu me̩,"
18,"Todu nadʼudu kʼu fe̩ ka dufu,"
19,"O̩la ame̩nebi-mi muda ale̩, ma gbiti,"
20,Abo ku ma dʼe̩bie̩ne̩ rʼo̩me̩ e̩nyo̩ la chʼame̩no̩la-mi
21,"E̩ ki hi umi tinyo̩ n, O Jihofa!"
22,"Hiane̩ wa kʼe̩ te̩ko mi,"
