Verse,Text
1,A Abe̩le̩ one̩ ki lʼuwa ru dabe̩ne̩ kʼabimo̩to Kraisti kpai amadigede e̩wñ afili O̩jo̩. 
2,E̩wñ ku ma ñʼatejane̩-wñ ef amadigede emi de̩: ku ma li ka ku ma chʼamachubi one̩. 
3,Ama ugbʼe-mi kʼame̩ abe̩k o̩jo̩ ki añwa e-one̩ ki gwili mi chʼe̩wñ kpiniki; i muda chʼomi agwili o̩la-mi n. 
4,"Todu u mʼe̩wñ du ki afʼajo nyʼumi n, i muda chʼef e-le̩ oñ ma adale ñw mi n; e̩ne̩ ki la agwili e-mi chʼOndu. "
5,"Todabe̩le̩ ame̩ ki kpʼoji ajo̩ du o̩gba tak adiko-wñ jo̩ n, gbogbo nyʼe̩gba kʼOndu lewa, owñ le̩ adʼe̩wñ umaja e-e̩chubi wʼugbo ugane̩. I año̩ dohi o̩la ki dʼef e̩do̩ one̩ tejugede. E̩gbale̩ tak e̩ne̩ne̩ne̩ne̩ ane̩ uñwulo̩ e-wñ kwugbo O̩jo̩."
6,"Amo̩maye-mi, u mʼe̩wñ-i rida nʼo̩la-mi kpʼApo̩lo̩s oji, todu kʼame̩ ki ko̩che̩ ef uwa ku me̩ we egu e̩wñ ki che̩ko̩tane̩ le̩ daba; todu kʼe̩ne̩ du ef ume̩ kʼi we edʼe̩ne̩ʼka ñwo̩ achagwunyu ekeji. "
7,"Todu, e̩ne̩ fʼuwe̩ ñwarʼojoji? E̩wñ e̩ ne̩ ki ma chʼegba e̩ gba n? I la che̩wñ ki chʼegba e̩ gba, e̩wñ chi kʼe̩ buba dabe̩ne̩ ki ma chʼegba e̩ gba ni ta?"
8,"Efu-me̩ ko̩ me̩; me̩ mud amanana me̩: me̩ la fʼonu je̩ ubi wa ojoji me̩; O i ma chʼejile onu eje̩ me̩ ne̩, todu kʼawa ki ño̩ bʼame̩ jʼonu ge̩! "
9,"Todu u do̩ ka kʼO̩jo̩ mʼawa kʼa chʼame̩nukpuche̩ ko ñe̩ña jo̩ otitala dabe̩ne̩ kʼudu uku nʼuwa oji. Todu, a mud e̩wñ igo ñw ile̩, tʼamonuche̩ O̩jo̩, tʼamone̩. "
10,"Awa chʼame̩ne̩fule̩fu todu Kraist, ame̩ la chʼamanibe efu Kraist; awa chʼame̩ne̩gbo, ame̩ la chʼamagbiti; ame̩ chenʼojima, ma la bumʼuwa re n. "
11,"Gbogbo wʼiko auwa kide̩ ebi kpʼolugbe̩ akpa wa, a la tago ofo, ma nʼuwa o̩kpo̩ ugbo du, ma ñwʼuwa ikafa n, a nʼe̩re̩ ane̩ n, "
12,"awa la achʼakanya e̩wñ, a la nʼo̩wo̩ e-wa onugo chʼuko̩lo̩: ma bʼuwa ina, a je̩nyu ñw ma; ma doli wa, a mugba; "
13,"ma chakpabie̩ wa, a la gbo̩ko̩bʼuma; a dabe̩ne̩ kʼiwa ile̩-i, a chʼiwa ku ma delikwo bʼe̩wñ du te̩ gbogbo wʼifai."
14,"I chʼanyo̩ nako mʼume̩ o̩takada kʼu nako̩-i n, chai dabe̩ne̩ kʼibe oñ nadu tʼamo̩ma-mi kʼu nafe̩do̩ efu. "
15,"Todu dagba me̩ chaka nʼabo icham icham ku ma kʼume̩ o̩la efu Kraisti, me̩ muda nʼata wewe ge̩ n; todu omi fʼume̩ bi efu Kraisti Jisusi lef Uche̩nyo̩ le̩. "
16,"Todule̩ nagbo̩ko̩bʼume̩, me̩ ki mud abo ki awʼumi che. "
17,"Todu kʼu kpe̩ Timoti wʼugbo me̩ le̩ de̩, owñ chʼo̩ma ufe̩do̩-mi kʼi achubi mi ef Ondu, kʼowñ are me̩ wa o̩na o̩na-mi efu Kraisti, dabalu kʼu nakʼone̩ ugbo du ef ujeju abudo̩ Ondu du. "
18,Aboʼka la añwo̩ dabe̩ne̩ kʼomi ma ñʼawʼugbo me̩ ge̩ n. 
19,"Iche̩wñ ki muda dʼOndu e̩do̩ nawugbo me̩ piopio; tak u nama o̩la alu e-abo ku ma ñwo̩ le̩ ofo n, chai ukpahiu-ma. "
20,"Todu ojane̩ e-O̩jo̩ dʼef o̩la alu ofo n, chai ef ukpahiu. "
21,E̩wñ dʼume̩ e̩do̩? O̩kpa nane̩ wʼugbo me̩? abe̩k ufe̩do̩? kpai afu o̩chikimi?
