Verse,Text
1,Tak amo̩ma Israe̩l ño̩ che e̩wñ ki bie̩ne̩ eju Jihofa ge̩; taku Jihofa mʼuma ko nyef o̩wo̩ abo Filistia o̩do̩ o̩gbo̩ meji.
2,"Oñ e̩ne̩ Zoraʼka do̩mo̩, abo o̩lo̩pu Dan i la che, odu-wñ ko̩ Manoa; o̩ya-wñ la chʼagaji, i la bi o̩ma n. "
3,"Tak Onuche̩ Jihofa kwotejugede ñw onobule̩ le̩, oñ i ka ñw u kakini, Go ta, agaji uwe̩ che, e̩ la bi o̩ma du n; e̩ muda anyʼefu, kʼe̩ bi o̩ma e̩ne̩ke̩le̩. "
4,"Todule̩ e̩ nago, agba, e̩ ki la ñmo̩ omi achiwebe̩te̩ma n, kpai o̩te̩ una n, e̩ ki la je̩ e̩wñ du ki ma de̩hiolo n, "
5,"todu, go, uwe̩ anyʼefu, kʼe̩ la abi o̩ma e̩ne̩ke̩le̩. Abe̩ du ki kad oji-wñ n, todu imo̩to̩ le̩ achʼe̩ne̩ Nazarait"
6,"Tak onobule̩ le̩ lewa ka ñw o̩ko̩-wñ kakini, E̩ne̩ O̩jo̩ʼka lewa ugbo mi, eju-wñ la dabu eju Onuche̩ e-O̩jo̩, i abailo nana tabale; u latʼe e̩ne̩ ugbo kʼi kwo wa n, i la kʼodu-wñ ñwumin; "
7,"i muda aka ñwu mi kakini, Go, uwe̩ anyefu, kʼe̩ la bi o̩ma e̩ne̩ke̩le̩; e̩ ki ño̩ ñmo̩ omi achiwebe̩te̩ma kpai o̩te̩ una du ge̩ n, e̩ ki la je̩ e̩wñ du ki ma de̩ hiolo n, todu imo̩to̩ le̩ ache e̩ne̩ Nazarait ñw O̩jo̩ akwo ef uwile̩ gbogbo mʼo̩jo̩ uku-wñ. "
8,"Taku Manoa gbo̩ko̩bo̩ Jihofa kakini, O, Ondu, o̩ko̩ nagba bʼe̩, e̩ je̩ ñw e̩ne̩ O̩jo̩ kʼe̩ kpuche̩ wa le̩ kʼi ño̩ dabi wʼugbo wa ge̩, kʼi ko̩ wa alu kʼa ache kpai o̩ma ku ma abi le̩. "
9,"Tak O̩jo̩ gbʼomu Manoa gbo̩, oñ Onuche̩ O̩jo̩ le̩ mudabi wa ugbo onobule̩ abu kʼi gugu o̩ko; ama Manoa, o̩ko̩-wñ dʼugbo-wñ n. "
10,"Tak onobule̩ le̩ hio̩wo̩wane̩, oñ i fule wa muduka ñw o̩ko̩-wñ, i ka ñw u kakini, Go, e̩ne̩ kʼi wʼugbo mi o̩jo̩ le̩ ño̩ kwotejugede ñwu mi ge̩. "
11,"Taki Manoa kwane̩, i tʼo̩ya-wñ ubi, oñ i wʼugbo e̩ne̩ke̩le̩ le̩, i ka ñw u kakini, Uwe̩ che e̩ne̩ kʼi ko̩la ñw onobule̩-i? Tak i kakini, Omi de̩. "
12,"Taku Manoa kakini, O̩la kʼe̩ ka le̩ ki wa che ke; ab a anʼo̩ma le̩ le? E̩wñ i ache? "
13,"Tak onuche̩ Jihofa ka ñwu Manoa kakini, E̩wñ du kʼu ka ñw onobule̩ le̩ kʼi nago. "
14,"I ki je̩ e̩wñ du ki kwefu ikeli achiwebe̩te̩ma n, e̩ ki je̩ ñw u ñmo̩ omi achiwebe̩te̩ma kpʼo̩te̩ una n, i ki je̩ e̩wñ du ki ma de̩ hiolo n; e̩wñ du kʼu ñwa ñw u le̩ i ki dejutʼo̩."
15,"Taku Manoa ka ñw Onuche̩ Jihofa kakini, Nagbo̩ko̩bʼe̩ e̩ gugu pe̩e̩, kʼa fʼo̩ma ewo ñwo̩che ñw e̩. "
