Verse,Text
1,"Ma fʼaboke̩le̩ Ifraim do̩ jeju, oñ ma legudu tʼo̩wo̩ o̩pata ate̩; oñ ma ka ñwu Je̩fta kakini, E̩wñ chi kʼe̩ mudaba nyʼakogu bʼamo̩ma Amo̩n, kʼe̩ ma la ado̩ wa kʼa le bʼe̩ n? A anʼuna gu unyi-we̩ jo̩ abʼe̩ oji ma. "
2,"Taku Je̩fta ka ñwu ma kakini, Omi kpai abo-mi chʼe̩nuja amo̩ma Amo̩n le̩; e̩gba kʼu do̩ me̩ le̩, me̩ la gba mi kwef o̩wo̩-ma n. "
3,"Tak e̩gba kʼu li ka kʼame̩ jʼagba mi n, u mʼoji-mi du tinyo̩, oñ u mudaba akobʼamo̩ma Amo̩n, taku Jihofa mʼuma ko nyʼumi o̩wo̩; todule̩ e̩wñ chi ku me̩ wa ugbo mi eñini ku me̩ kʼuja ba mi ta? "
4,"Taku Je̩fta mʼaboke̩le̩ Gilead chaka ko wa jeju, oñ i kwojogu kpai abo Ifraim le̩; aboke̩le̩ Gilead la gwʼabo Ifraim dajane̩, ukpe̩ ku ma kakini, Ame̩ abo Gilead, me̩ chʼabo Ifraim ku me̩ chʼe̩nara, ku me̩ jʼalumeji Ifraim, kpai alumeji Manasa. "
5,"Oñ abo Gilead le̩ mʼugbo ki de̩ hie̩le̩hie̩le̩ ku ma le daba Jo̩rdan gba nyʼabo Ifraim. Abe̩le̩, e̩gba kʼabo Ifraim ku ma ara kakini, Je̩ ñwu mi daba, e̩gbale̩ aboke̩le̩ Gilead atʼe ene kakini, Uwe̩ chʼe̩ne̩ Ifraim? kʼi kakini, O̩da; "
6,"e̩gbale̩ ma ka ñw u kakini, E̩ ka kakini, Shi-bole̩t, kʼi la kakini, Sibole̩t; todu alu-wñ tʼo̩ kʼi aka n; e̩gbale̩ ma gwo̩nyʼu oñ ma dʼu kpa ugbo ki Jo̩rdan de̩ hie̩le̩hie̩le̩ le̩. Abo Ifraim ki wane̩ iko le̩ la chʼone̩ icham nyʼo̩gwo̩ko̩ o̩gbo̩ meji nyoke meji."
7,"Je̩fta la kajo̩ abo Israe̩l o̩do̩ me̩fa. Taku Je̩fta e̩ne̩ Gilead leku, oñ ma mʼu du ji ef ewo Gilead oka."
8,Ubi-wñ Ibzan e-Be̩tle̩he̩m kajo̩ Israe̩l. 
9,"Owñ le̩ la nʼamo̩ma e̩ne̩ke̩le̩ ogue̩gwa; kpai amo̩ma onobule̩ ogue̩gwa kʼi fʼu kpe̩ru ewo ewo, tak i kʼamo̩ma onobule̩ ogue̩gwa kwo ewo ewo wʼunyi todu amo̩ma-wñ e̩ne̩ke̩le̩. I la kajo̩ abo Israe̩l o̩do̩ mebie. "
10,"Tak Ibzan leku, oñ ma mʼu du ji Be̩tle̩he̩m."
11,"Ubi-wñ ge̩, Elon e̩ne̩ Ze̩biulo̩n kajo̩ abo Israe̩l; i la kajo̩ abo Israe̩l o̩do̩ me̩gwa. "
12,"Tak Elon e̩ne̩ Ze̩biulo̩n le̩ leku, oñ ma mʼu du ji Aijalo̩n oj ane̩ Ze̩biulo̩n le̩."
13,Ubi-wñ Abdon o̩ma Hile̩l e̩ne̩ Pirato̩n la kajo̩ abo Israe̩l. 
14,"I la nʼamo̩ma e̩ne̩ke̩le̩ o̩gbo̩ meji, amaaju-wñ la chʼogue̩gwa, ma la tano amo̩ma o̩ke̩ke̩te̩ e̩te̩gwa; owñ la kajo̩ abo Israe̩l o̩do̩ me̩jo̩. "
15,"Tak Abdon o̩ma Hile̩l e̩ne̩ Pirato̩n le̩ leku, oñ ma mʼu du ji Pirato̩n oj ane̩ Ifraim, ane̩ uwo abo Amale̩k."
