Verse,Text
1,"Taku Debo̩ra kpai Barak o̩ma Abinoam fʼeli ko̩ o̩jo̩ le̩, kakini:"
2,"Todabu kʼame̩nuto̩gba mʼo̩gba du Israe̩l,"
3,"Me̩ gbo̩, ame̩ amonu; me̩ neti, ame̩ abo̩da;"
4,"Jihofa, e̩gba kʼe̩ kwo Seir le̩ dufu,"
5,"Uwo uwo chane̩ eya rinyo̩ eju Jihofa ki dʼane̩ le̩,"
6,"Iko Shamgar, o̩ma Anat le̩,"
7,"Ikpunyi ikpunyi de̩ Israe̩l ge̩ n,"
8,"Ma chi amo̩jo̩ etito̩,"
9,E̩do̩-mi dʼugbo amigo̩bina Israe̩l
10,"Ame̩ ku me̩ tano o̩ke̩ke̩te̩ efufu le̩,"
11,"Ugbo kʼekuku ma de̩ n, o̩gba e̩ga ugbo ku ma wa kpa omiofo,"
12,"Mʼolu ji, mʼolu ji, Debo̩ra!"
13,"Tak e̩bo̩bo̩ abo ku ma bi lʼeju O̩jo̩, kpai amone̩ le̩ mugwo̩ru wa;"
14,"Abo ku ma fʼili nyʼane̩ Amale̩k kwo Ifraim wa,"
15,"amagboji Isakar la jʼugbo Debora,"
16,"E̩wñ chi kʼe̩ gugu ef iga amala,"
17,Gilead la kwogugu udaba Jordan le̩;
18,Ze̩biulo̩n chʼamone̩ ki fʼo̩la-ma gbalijo̩ ñw uku;
19,Amonu lewa ajogu;
20,"Ma kwʼojale wa ajo̩gu,"
21,"Ukpolo Kisho̩n mu ma ko lo,"
22,E̩gbale̩ e̩re̩ amanya chane̩ eda nyʼane̩
23,"Me̩ fʼama na ñw Me̩roz, onuche̩ Jihofa ka-i,"
24,"Ma ade̩nyo̩ ñw Jee̩l tʼabobule̩ du le,"
25,"I bi omiofo, i la dʼomie̩nya ñw u,"
26,Tak i dʼo̩wo̩-wñ tatʼoli unyabo
27,"I fʼoji dalo̩ tʼagada onobule̩ le̩, i lewane̩,"
28,"Iye Sisera nyope lʼiwindo ago o̩do̩da,"
29,"Abobule̩ aguchi ku ma nʼibe dohi ñw u,"
30,"I chʼane̩ kʼogu je̩, oñ ma jʼo̩mo̩ akpe̩ le̩ n?—"
31,"Ame̩nebi-we̩ chaka ki lenyo̩ abe̩le̩, O Jihofa!"
