Verse,Text
1,"Taku Jeko̩b chi eju-wñ nyate̩ kʼi go, go, Iso̩ awa me̩, one̩ ulo̩ko̩ la jʼugbo-wñ. Tak i fʼamo̩ma-wñ kpe̩ ñwu Lea kpai Reche̩l kpai amadu onobule̩ meji. "
2,"Tak i fʼamadu onobule̩ kpai amo̩ma-ma ko jo̩ o̩gba, taku Lea kpai amo̩ma-wñ ro̩ne, Reche̩l kpai Jose̩f la dʼubi otitala. "
3,"Tak owñ onugo mʼo̩gba du, oñ i dʼoji-wñ kad ane̩ onu mebie gbogbo tak i lewa ugbo o̩maye-wñ."
4,"Tak Iso̩ ra ledʼo, i gbʼo̩ mʼe̩do̩, i fʼo̩wo̩ lo̩nyʼo̩lo̩-wñ, i la dʼalu kʼo̩ alu, taku ma mutu aku. "
5,"Tak i chi eju-wñ nyate̩ oñ i fʼabobule̩ kpai amo̩ma-ma li, i kakini, Abo ugbo jʼugbo-we̩-i? I kakini, Amo̩ma kʼO̩jo̩ du li adu-we̩ ejumomi le̩ de̩. "
6,"Tak amadu-wñ onobule̩ te̩ wa, ama kpai amo̩ma-ma, ma te̩kpe̩; "
7,"taku Lea kpai amo̩ma-wñ ño̩ te̩ wa ge̩, ma ño̩ te̩kpe̩; ubi-wñ otitala Jose̩f kpai Reche̩l te̩ wa, ma la te̩kpe̩ ge̩. "
8,"Tak Iso̩ kakini, E̩wñ chʼoji ujo̩ e̩wñ du kʼomi de kpai ama le̩ ta? I kakini, Todu kʼodu-mi kʼi li mi eju. "
9,"Tak Iso̩ kakini, E-kʼu ne̩ bʼumi jo̩, o̩maye-mi; e-kʼe̩ ne̩ ki chʼe-we̩. "
10,"Oñ Jeko̩b kakini, O̩da, agba, iche̩wñ kʼe̩ li mi eju, mak e̩ gba e̩wñ ele-mi o̩wo̩-mi-i; todabu kʼu fʼeju-we̩ li, dabe̩ne̩ kʼone̩ ali eju O̩jo̩, kʼe̩do̩-we̩ la bo̩rʼumi. "
11,"Agba, e̩ mʼe̩wñ ugwa-mi ku ma du wa le̩ gba, todabu kʼO̩jo̩ chʼufe̩de̩nyo̩ ñwu mi, kʼu laño̩ chenʼe̩wñ du. Abe̩le̩ i kutʼowñ, oñ i mu-gba."
12,"Tak Iso̩ kakini, Wa kʼa chi e̩re̩ ule̩-wa, omi adʼo̩gba-we̩ alo. "
13,"Jeko̩b muda ka ñw u kakini, Odu-mi chema ka kʼe̩re̩ amo̩ma gbo mʼule̩ n, ame̩wño̩re̩ egini kpai amokuno̩ ki jʼugbo mi la che̩nʼamo̩ma; iche̩wñ ku ma nʼuma aju o̩jo̩ okate ame̩wño̩re̩ egini le̩ du aku. "
14,"Agba, odu-mi ki lale tʼo̩gba adu-wñ-i, tak u nane̩ ma wa ye̩e̩, alu kʼule̩ ame̩wño̩re̩ ki jʼo̩gba-mi de̩ kpai alu kʼule̩ amo̩ma de̩, gbogbo tak u lewa Se̩ir ugbo odu-mi."
15,"Tak Iso̩ kakini, E̩ je̩ ñwu mi chi aboke̩le̩ ku ma jʼugbo-mi jane̩ ñw e̩ pe̩. I kakini, Tode̩wñ? Li mi eju, odu-mi. "
16,Tak Iso̩ mudabi tʼo̩na Se̩ir le o̩jo̩ le̩. 
17,"Oñ Jeko̩b fʼule̩-wñ le tu Suko̩t,"
18,"Taku Jeko̩b lewa ewo She̩ke̩m kʼi dʼoj ane̩ Kenan le̩ o̩lafia, abu kʼi kwo Padan-aram awa; i kwo ru o̩gbʼewo le̩. "
19,"Tak i fʼe̩bu ane̩ ugbo kʼi dʼunyabo-wñ fa le̩ la kwʼo̩wo̩ amo̩ma He̩mo̩r, ata She̩ke̩m, o̩ko̩ ogu me̩lu. "
20,"Tak i fʼubo̩ iche̩bo̩ kpa o̩mo̩, oñ i dʼodu-wñ ko̩ E̩l-e̩lo̩he"
