Verse,Text
1,O̩do̩ udeju Sara la chʼo̩do̩ o̩gbo̩ me̩fa nyoke mebie; o̩do̩ udeju Sara la de̩. 
2,"Taku Sara leku Kiriat-arba (owñ che He̩bro̩n), ane̩ Kenan; tak Ebraham lewa ki nʼeku Sara ade̩ kʼi la rʼaku-wñ. "
3,"Tak Ebraham kwane̩ kwʼo̩gba okuegu-wñ le̩, oñ i ko̩la ñw amo̩ma He̩t kakini, "
4,"Ilowa omi che kpai e̩ne̩ ane̩ omune̩ kʼi dʼugbo me̩ ofofo; fʼane̩ ugbo kʼu nakʼabo-mi ji bu ñwu mi ugbo me̩-i, kʼu kʼabo-mi ki ku ji bʼeju-mi te̩. "
5,"Tak amo̩ma He̩t dohi ñw Ebraham kakini, "
6,"E̩ gbʼomu-wa, odu-mi; uwe̩ chʼidachi O̩jo̩ efu-wa-i. Dʼe̩ne̩-we̩ ki ku ji ef ojinoji-wa e-o̩me̩me̩le̩; i nʼe̩ne̩ du efu-wa kʼi ado̩wo̩mʼojinoji-wñ ñw uwe̩ kʼe̩ ma adʼe̩ne̩-we̩ ji n. "
7,"Tak Ebraham kwane̩, oñ i te̩kpe̩ ñw amone̩ ane̩ le̩, owñ chʼamo̩ma He̩t. "
8,"Oñ i ko̩la ñwu ma kakini, Iche̩wñ ki du me̩ e̩do̩ kʼu naji e̩ne̩-mi ki ku bʼeju-mi te̩, me̩ gbʼomu-mi, ku me̩ chologu bʼIfro̩n o̩ma Zohar ñwu mi, "
9,"kʼi mʼowo Makpila kʼi ne̩ le̩ du ñwu mi; owñ chʼe-kʼi dʼoj oko-wñ o̩mo̩ le̩; alu aja-wñ o̩gbolo i ata ñwu mi todu kʼu ne̩ ane̩ ugbo kʼu nakʼabo-mi ji, alumeji-me̩-i. "
10,"Ifro̩n la gugu alumeji amo̩ma He̩t o̩mo̩; tak Ifro̩n e̩ne̩ He̩t le̩ mʼohi du ñw Ebraham eju amo̩ma He̩t le̩, owñ chʼeju e̩ne̩ du ki gudu wa alaku ewo-wñ, kakini, "
11,"O̩da, odu-mi, e̩ gbʼe-mi ke; o̩ko̩ kide̩ nadu ñw e̩, owo ki dʼefu-wñ nadu ñw e̩; eju amo̩ma abo-mi-i nadʼu ñw e̩-i; dʼe̩ne̩-we̩ kʼi ku ji ke. "
12,Tak Ebraham te̩kpe̩ wʼane̩ o̩gba amone̩ ane̩ le̩. 
13,"Oñ i ka ñw Ifro̩n eju amone̩ ane̩ le̩ kakini, Iche̩wñ ki dʼuwe̩ e̩do̩, nagbo̩ko̩bʼuwe̩, e̩ gbʼe̩-mi; alu aja oko kide̩ nadu ñw e̩; mʼu gba o̩wo̩-mi, tak u nadʼe̩ne̩-mi ki ku ji o̩mo̩. "
14,"Oñ Ifro̩n dohi ñw Ebraham, kakini, "
15,"Odu-mi, netirʼo̩la-mi; e̩bu ane̩ kʼo̩ko̩-wñ che she̩ke̩l ajifa ulo̩gwa, abʼe-le̩ ache agbagba omi kpai uwe̩? Todule̩ e̩ dʼe̩ne̩-we̩ ki ku ji ke. "
16,"Oñ Ebraham netirʼo̩la Ifro̩n; tak Ebraham fʼajifa le̩ ñwa ñw Ifro̩n, owñ chʼe-kʼi ka eju amo̩ma He̩t le̩, ajifa ulo̩gwa, owñ chʼo̩ko̩ amanyaja e̩gba le̩."
17,"Abe̩le̩ oko Ifro̩n ki de̩ Makpila, ki dʼo̩gba Mamre le̩, o̩ko̩ le̩ kpai o̩wo̩ ki dʼefu-wñ kpai oli du ki jʼoko le̩, e-ki jʼejefu alo̩me̩-wñ daka, "
18,"mud e̩wñ kʼEbraham ne̩ eju amo̩ma He̩t, eju amone̩ du ku ma gudu wʼalaku ewo-wñ le̩. "
19,"Tak ubi e-le̩ Ebraham du Sara o̩ya-wñ ji ef owo oko Makpila e-ki dʼo̩gba Mamre̩ le̩ (owñ che He̩bro̩n), oj ane̩ Kenan. "
20,Oñ amo̩ma He̩t mʼoko le̩ kpai owo kl dʼefu-wñ ko ñw Ebraham pioo kʼi ne̩ chʼane̩ ugbo kʼi akʼabo-wñ ji.
