Verse,Text
1,"Ejo le̩ la gbeju tʼame̩wñ iñmi oko du ki Jihofa O̩jo̩ che le. Oñ i ka ñw onobule̩ le̩ kakini, Ochochi, O̩jo̩ ka kʼame̩ ki jʼe̩ro oli du ef uche̩-i n? "
2,"Tak onobule̩ le̩ ka ñw ejo kakini, E̩ro oli uche̩-i a aje̩; "
3,"ama e̩ro oli e-kʼi dʼalumeji uche̩-i, O̩jo̩ kakini, Me̩ ki je̩ e-le̩ n, me̩ ki la do̩wo̩kadʼo n, tode̩gba ku me̩ aku. "
4,"Ama ejo le̩ ka ñw onobule̩ kakini, I chʼeku me̩ aku n. "
5,"Todu O̩jo̩ chema ka kʼo̩jo̩ ku me̩ je̩ e-le̩ e̩gbale̩ tak eju-me̩ ane̩, taku me̩ adab O̩jo̩, me̩ ama e̩nyo̩ kpai e̩bie̩ne̩. "
6,"Tak onobule̩ le̩ li ka kʼoli le̩ chenyo̩ todu uje̩wñ, kʼi laño̩ chʼuto̩ eju, kʼoli le̩ laño̩ chʼe̩wñ ki nyo̩ one̩ eju kʼi aje̩ ñw u nʼibe, i mʼe̩ro-wñ ka i la mudu je̩; i ño̩ mudu ñw o̩ko̩-wñ kpai owñ, i laño̩ je̩ ge̩. "
7,"Tak eju-ma meji mune̩, oñ ma ma ka ku ma tago ofo; taku ma fʼeñmi o̩gbaikolo ga mʼomune̩ oñ ma mʼu ko che e̩wñ ulago ñw o̩la-ma."
8,"Taku ma gbo̩ abu ku Jihofa O̩jo̩ alule̩ ef uche̩ le̩ adiko e̩gba kʼafu afe̩rʼo̩la, tak one̩ kpai o̩ya-wñ mʼo̩la-ma ko maja bʼeju Jihofa O̩jo̩ te̩ ef ujʼoli uche̩ le̩. "
9,"Taku Jihofa O̩jo̩ nomudala do̩ one̩, i la ka ñw u kakini, Ugbo e̩ de̩? "
10,"Oñ i kakini, U gbʼiche̩-we̩ ef uche̩, oñ u railo, todabu kʼu tago ofo; tak u dʼo̩lami maja-i. "
11,"Tak i kakini, E̩ne̩ ka ñw e̩ ka kʼe̩ tago ofo? Uwe̩ je̩ e̩ro oli e-kʼomi tuko̩ ñw e̩ ka kʼe̩ we eje̩ le̩? "
12,"Tak one̩ kakini, Onobule̩ kʼe̩ duwa kʼi dʼugbo mi, owñ mʼe̩ro oli le̩ du ñw mi, oñ u mʼu du je̩. "
13,"Taku Jihofa O̩jo̩ ka ñw onobule̩ le̩ kakini, E̩wñ chʼe-kʼuwe̩ che-i? Tak onobule̩ le̩ kakini, Ejo le̩ gba mi ibe, tak u je̩. "
14,"Taku Jihofa O̩jo̩ ka ñw ejo kakini,"
15,"Nanyi o̩la tʼagbagba uwe̩ kpai onobule̩,"
16,"Tak i ka ñw onobule̩ kakini,"
17,"Tak i ka ñw one̩ kakini,"
18,ikeke kpai edudu egbe oñ i adufu ñw e̩ ge̩;
19,Ugu atʼe̩ oji tak e̩ jʼuje̩wñ
20,One̩ la dʼodu o̩ya-wñ ko̩ If
21,"Taku Jihofa O̩jo̩ fʼafe̩ año̩ che tod one̩ kpai o̩ya-wñ, oñ i mʼu du tʼo̩la-ma."
22,"Taku Jihofa O̩jo̩ kakini, Go, one̩ dab awa me̩, i chema e̩nyo̩ kpai e̩bie̩ne̩; fai, tode̩gba kʼi anʼo̩wo̩-wñ dala kʼi laño̩ mʼe̩ro oli e-iñmi ka, kʼi je̩, kʼi la adeju ogbegbele̩— "
23,"todule̩ Jihofa O̩jo̩ mʼowñ du kwef uche̩ Ide̩n dufu, kʼi naluche̩ ane̩ e-ku ma dʼowñ kwefu-wñ le̩. "
24,"Abe̩le̩ i fʼone̩ le̩ ne dufu; tak i kʼamiche̩rub, kpai o̩go̩ una kʼi dab o̩kwo̩chageli kʼi arida okokolo gugu o̩wo̩ olodudu uche̩ Ide̩n, ku ma de o̩na oli e-iñmi le̩."
