Verse,Text
1,"Taku Jeko̩b nomudala do̩ amo̩ma-wñ e̩ne̩ke̩le̩ i kakini, Me̩ dʼo̩la-me̩ jeju, kʼu naka ñw me̩ e̩wñ ki ake̩re̩bʼume̩ e̩gba o̩jo̩ otitala."
2,"Me̩ dʼo̩la-me̩ jeju ku me̩ gbo̩, ame̩ amo̩me̩ne̩ke̩le̩ Jeko̩b,"
3,"Rube̩n, uwe̩ chʼo̩mo̩gba-mi"
4,"Uwe̩ ana rinyo̩ dab omiofo, uwe̩ atʼo̩gba n"
5,Simeo̩n kpai Lifai chʼo̩maye;
6,"O-o onugo-mi, e ki wʼef ojuju-ma n;"
7,"Ama ki mu uwe̩do̩-ma, todu i bie̩ne̩;"
8,"Juda, amo̩maye-we̩ agogbodʼe̩;"
9,Juda chʼo̩ma idu;
10,"Okute̩ akwo bo̩ Juda te̩ n,"
11,I mʼo̩ma o̩ke̩ke̩te̩-wñ du ro tʼoli achiwebe̩te̩ma
12,"eju-wñ akpa ñw omi achiwebe̩te̩ma,"
13,Zebiulo̩n agugu o̩la ohimini abadi;
14,"Isakar chʼo̩ke̩ke̩te̩ ki gbiti,"
15,"i la li uña uñmi ki nyo̩,"
16,Dan akajo̩ amone̩-wñ
17,"Dan achʼejo ki dʼej o̩na,"
18,"O Jihofa, omi anede ujadu-we̩."
19,"Gad abo ku ma kpʼane̩ fo̩ ake̩che̩ bʼowñ ma,"
20,"Uje̩wñ Ashe̩r chʼula ula,"
21,"Naftali chʼole egbi ku ma to̩no̩ tane̩,"
22,"Jose̩f chʼe̩to̩ oli ki aro nana,"
23,"Amato̩fa kpʼowñ e̩do̩ bie̩ nana,"
24,"ukpahiu o̩o̩do̩-wñ muda dabu n,"
25,"lugbo O̩jo̩ e-ata-we̩ e-kʼi abʼuwe̩ che,"
26,E̩nyo̩ kʼO̩jo̩ du ñw ata-we̩
27,"Be̩njamin chʼo̩gu ki afʼe̩wñ na,"
28,"Abo-i chaka chʼo̩lo̩pu Israe̩l me̩gweji, e̩wñ kʼata-ma ka ñw ma abu kʼi akadua ñw ma la de̩; alu kʼe̩nyo̩ e̩ne̩ne̩ne̩ne̩ de̩ i du ñw ma. "
29,"Tak i ñwa ñw ma, i ka ñw ma kakini, Ma che ku ma mʼumi du amanyu abo-mi; fʼumi ji ugbo amata-mi ef owo ki dʼoko Ifro̩n abo He̩t le̩, "
30,"ef owo ki dʼoko Makpila, e-ki dʼo̩wo̩ olodudu Mamre, ane̩ Kenan, e-kʼEbraham la manyu oko le̩ kwʼo̩wo̩ Ifro̩n abo He̩t, todu kʼi nʼugbo kʼi aji oku abo-wñ. "
31,O̩mo̩ ma fʼEbraham kpai Sara o̩ya-wñ ji; o̩mo̩ ma fʼAise̩k kpai Ribe̩ka o̩ya-wñ ji; o̩mo̩ omi la du Lea ji ge̩— 
32,ma la oko le̩ kpai owo ki dʼefu-wñ o̩wo̩ amo̩ma He̩t. 
33,"Tak e̩gba ku Jeko̩b fʼoji e̩ñwa kʼi ñwa ñw amo̩ma-wñ e̩ne̩ke̩le̩ le̩ kpa, i mʼe̩re̩-wñ ko jʼoj ate̩, i mʼiñmi-wñ da, oñ ma mʼowñ du amanyu abo-wñ."
