Verse,Text
1,"Anubi le̩ ge̩, uwe̩ ki dinaku tod amidachi Israe̩l, "
2,kʼe̩ kakini;
3,"I la nʼo̩ma-wñ oka gba,"
4,Abo uche̩ichi uche̩ichi ño̩ gbʼinabali-wñ;
5,"Oñ e̩gba kʼiye-wñ li ka kʼenede-wñ chʼofofo,"
6,Owñ le̩ le̩lo lewa ef amidu;
7,"I la fʼachigodo achigodo-ma ma,"
8,Tak abo uche̩ichi uche̩ichi kwʼojane̩ ojane̩ wa ado
9,"Taku ma dʼo̩bo̩go̩li ta tʼelika iñmo̩-wñ adʼu tef akpati ebije,"
10,Iye-we̩ la dab ikeli ef e̩bie̩-we̩
11,I la nʼo̩kpa ki gbiti
12,"Ma muda kʼe̩do̩fulu mʼu wu tʼili tʼili,"
13,"Fai ma chi ne ef aje̩tachi,"
14,"Una la kwʼo̩kpa e̩to̩-wñ oka dufu,"
