Verse,Text
1,"O̩la Jihofa ño̩ wʼugbo mi kakini, "
2,"O̩ma one̩, ka ñw e̩nuto̩gba Taya, kakini, Abu kʼOndu Jihofa ka de̩ kakini:"
3,"go, e̩ nʼibe tu Danie̩l le;"
4,lugbo ibe kʼe̩ ne̩ kpʼoji e̩wñ kʼe̩ ma
5,lugbo ibe-we̩ ki tabale kpʼaja enya-we̩
6,Todule̩ abu kʼOndu Jihofa aka de̩ kakini:
7,"todule̩, go, omi akʼabo̩wo̩ ejaduña wa abʼe̩ ma,"
8,"Ma adʼuwe̩ wane̩ tʼef o̩lo̩ulu,"
9,"Uwe̩ ñʼaka eju e̩ne̩ kʼi adʼuwe̩ kpa le̩ kakini,"
10,Uwe̩ aku uku abo e̩pi odukulu
11,O̩la Jihofa ño̩ wʼugbo mi kakini: 
12,"O̩ma one̩, e̩ nafʼinaku da tod onu Taya, kʼe̩ la ka ñw u kakini, Abu kʼOndu Jihofa aka de̩:"
13,"Uwe̩ dʼlde̩n, uche̩ O̩jo̩ le̩;"
14,Uwe̩ che che̩rub ku ma bʼekpo tʼo̩ oji ki abʼo̩mo̩ ma;
15,E̩ mufu kpa o̩na o̩na-we̩ du
16,Lugbo aja enya-we̩ ki chʼololo
17,E̩do̩-we̩ hi o̩la-wñ ne noj alifia-we̩;
18,"Lugbo uwewe udu kʼe̩ fe̩,"
19,Ugoju-we̩ amʼe̩ne̩ du ki mʼe̩
20,"Tak o̩la Jihofa wʼugbo mi kakini, "
21,"O̩ma one̩, fʼeju-we̩ kparʼo̩wo̩ Saido̩n, kʼe̩ kache̩ bʼo ma "
22,"kʼe̩ kakini, Abu kʼOndu Jihofa aka de̩ kakini:"
23,"todu omi adʼe̩wñ ibi kpuche̩ rʼef uwñ,"
24,Tak ikeke ki agwunyʼone̩ kpʼikeke e̩bie̩ne̩ ef abo du ku ma donyʼu daka ku ma fʼe̩de̩te̩-ma che akwoubi ñʼade̩ ñw abo unyi Israe̩l ge̩ n. Tak ama ama ka kʼomi Jihofa de̩.
25,"Abu kʼOndu Jihofa aka de̩, kakini, E̩gba kʼu mʼabo unyi Israe̩l ko wa kwʼef amone̩ ojoji ojoji ku ma fiatuka rʼef uma le̩ jo̩, ku ma che kʼomi fo̩ ef uma eju abo uche̩ichi uche̩ichi, tak ama agugu oj ane̩ e-ma e-kʼomi du ñw adu-mi Jeko̩b le̩. "
26,"Taku ma agugu o̩mo̩ to̩ko̩o̩; ochochi, ama akʼ-unyi, ma la ane̩ uche̩ achiwebe̩te̩ma. Ma la ajo̩ to̩ko̩o̩ e̩gba kʼu bʼudu kʼajo̩ ka ñw abo du ku ma chʼe̩de̩te̩ ma ku ma jo̩ lʼuma daka le̩; tak ama ama ka kʼomi Jihofa O̩jo̩-ma de̩."
