Verse,Text
1,"O̩la Jihofa ño̩ wʼugbo mi kakini, "
2,"O̩ma one̩, kache̩ kʼe̩ kakini, Abu kʼOndu Jihofa aka de̩ kakini:"
3,"Todu o̩jo̩-wñ me̩,"
4,"O̩kwo̩chageli la awa bʼIjipti ma,"
5,"Itiopia kpai Put kpai Lud kpʼabo ojoji ojoji ku ma kpe̩gwa nyʼomune̩ le̩ kpai Kub kpʼamo̩ma ane̩ ku ma kpʼalo kpʼama le̩, awane̩ alu o̩kwo̩chageli manyʼuma."
6,Abu ki Jihofa aka de̩ kakini:
7,Tak ama achihi te̩ alumeji
8,"Tak ama ama ka kʼomi Jihofa de̩,"
9,"O̩jo̩ le̩ amonuche̩ atʼo̩ko̩ o̩ko̩ dufu kwʼo̩gba mi ku ma je̩ ñw abo Itiopia ku ma chubiyʼo̩la-ma ajo̩ le̩, ki railo; tak iwo̩ lile abʼuma ma, dabe̩ne̩ kʼo̩jo̩ e-Ijipti le̩; todu me̩ go, i awa."
10,Abu kʼOndu Jihofa aka de̩ kakini:
11,"Ma adʼowñ kpʼabo-wñ manyʼowñ wa, ku ma fʼane̩-i kpabie̩,"
12,"Tak u naje̩ ñw aji aji-wñ ki gbe̩,"
13,Abu kʼOndu Jihofa aka de̩ kakini:
14,"Tak u nache ku Patros ki chihi rinyo̩,"
15,U la adʼe̩do̩fulu-mi danyu Sin
16,Omi la akʼuna Ijipti;
17,Abokolobia Afe̩n kpai Pi-be̩se̩t awane̩ alu o̩kwo̩chageli;
18,"O̩jo̩ ñʼadu Tehafnehe̩s,"
19,"Abe̩le̩ oñ nache alu kʼoji ajo̩ ka abʼIjipti oji ma,"
20,"Oñ i lewa tʼodo e̩ke̩gwaka-wñ, ochu ejodudu-wñ, o̩jo̩ e̩kebie ochu le̩, o̩la Jihofa wʼugbo mi kakini, "
21,"O̩ma one̩, omi fʼo̩wo̩ Fero, onu Ijipti, guche̩ me̩; e̩ la go, e̩ne̩ du ji ku ma dʼogu tʼo̩ n, ku ma dʼukpo ji kʼi gbiti kʼi gwo̩nyʼo̩kwo̩chageli n. "
22,"Todule̩ abu kʼOndu Jihofa ka de̩ kakini, Go, omi chʼe̩nagwunyu Fero, onu Ijipti; u la afʼo̩wo̩-wñ meji guche̩, e-ki gbiti kpʼe-ki guche̩ te̩; oñ naje̩ ñw o̩kwo̩chageli ki fʼo̩wo̩ wane̩. "
23,"Tak u nafʼabo Ijipti fiatuka rʼef abo uche̩ichi uche̩ichi, oñ nakpa ma tuka nyʼoj ane̩ ane̩. "
24,"Tak u nadʼukpahiu ñwʼo̩wo̩ onu Babilo̩n meji; u la adʼo̩kwo̩chageli e-mi tunyʼo̩ o̩wo̩; omi muda agu o̩wo̩ Fero meji che̩ tak i afifi o̩gba-wñ, ifi-wñ chʼifi e̩ne̩ ku ma chʼagbe kʼi ache kʼi ku. "
25,"Omi la akʼo̩wo̩ onu Babilo̩n dago, oñ o̩wo̩ Fero awane̩; tak ama ama ka kʼomi Jihofa de̩, owñ chʼe̩gba kʼu mʼo̩kwo̩chageli-mi du tunyʼonu Babilo̩n o̩wo̩, owñ la afʼu nadala abʼane̩ Ijipti oji ma. "
26,"Tak u nakpʼabo Ijipti tuka rʼef abo uche̩ichi uche̩ichi, oñ nafia ma tuka rʼugbo du oj ane̩ ane̩; tak ama ama kʼomi Jihofa de̩."
