Verse,Text
1,"O̩wo̩ Jihofa nʼumi oji, oñ i dʼumi dufu ef Afu Jihofa wʼo̩doda, i la dʼumi guane̩ alumeji o̩go̩ le̩; i la che̩ko̩ ñw achiku. "
2,"Tak i je̩ ñwu mi lale gu ef uwñ du ugbo tʼugbo du. E̩ la go, i la wewe tabale ef o̩go̩ ki te̩ gbaa le̩; e̩ la go, i la chʼe̩gbe̩ nana. "
3,"Tak i ka ñwu mi kakini, O̩ma one̩, achiku-i neke adeju? Oñ u dobi kakini, O Ondu Jihofa, uwe̩ ma. "
4,"Tak i ño̩ ka ñwu mi kakini, Kache̩ bʼachiku-i ma, kʼe̩ la ka ñwu ma kakini, O ame̩ achiku e̩gbe̩-i, me̩ gbʼo̩la Jihofa ke. "
5,"Abu kʼOndu Jihofa aka ñw achiku-i de̩, kakini, Go, omi aje̩ ñw iñmi mugudu tʼef ume̩, oñ ame̩ adeju. "
6,"Nako ili nyʼume̩, u la ñʼakʼo̩re̩la wa abʼume̩ ma, oñ nadʼaño̩ bʼume̩ ma, kʼu nadʼafu tʼume̩ efu, tak ame̩ adeju; oñ ame̩ ama ka kʼomi Jihofa de̩."
7,"Abe̩le̩ u kwokache̩ alu ku ma ñwa ñwu mi. Oñ abu kʼu do̩mo̩ akache̩, ekuku chane̩, e̩ la go ane̩ kwomiejo; tak achiku achiku le̩ hi mʼomune̩, achiku du kwokado achiku e-wñ. "
8,"Tak u go, oñ go, ili la manyʼu, oñ o̩re̩la mute̩gu wa, año̩ la bʼuma ma; afu du muda dʼef uma n. "
9,"Tak I ka ñwu mi kakini, Kache̩ ñw afu, kache̩, uwe̩ o̩ma one̩, kʼe̩ la ka ñw afu kakini, Abu kʼOndu Jihofa aka de̩ kakini, E̩ kwʼugbo afu me̩le̩ le̩ wa, O afu, kʼe̩ ñmirʼabo ku ma kpa-i, kʼama ki deju. "
10,"Abe̩le̩ u kache̩ alu kʼi ñwa ñwu mi, oñ afu iñmi mugudu ʼtef uma taku ma deju, oñ ma mʼe̩re̩-ma ko dʼane̩ dago, uwewe-ma nana tabale."
11,"Tak i ka ñwu mi kakini, O̩ma one̩, achiku achiku-i chʼo̩gbo abo unyi Israe̩l chaka. Go, ama kakini, Achi-ku-wa gbe̩ rinyo̩, ukjbeno-wa la lenyo̩; ma fʼuwa ko̩da rinyo̩ hioko. "
12,"Todule̩ e̩ nakache̩, kʼe̩ ka ñwu ma kakini, Abu kʼOndu Jihofa aka de̩ kakini, Me̩ go, omi abi alu ura-me̩, oñ naje̩ ñwu me̩ kwʼef ura-me̩ dufu, O abo-mi; u la ako me̩ wa ane̩ Israe̩l. "
13,"Tak ame̩ ama ka kʼomi Jihofa de̩, owñ chʼe̩gba kʼu mʼalu ura-me̩ bi, kʼu la je̩ ñwu me̩ mute̩gu kwʼef ura-me̩ dufu wa, O abo-mi. "
14,"Tak u nadu Afu-mi tʼef ume̩, oñ ame̩ adeju, tak u nako me̩ jʼoj ane̩ e-me̩ onugo: oñ ame̩ ama ka kʼomi Jihofa ka, u laño̩ che ge̩, Jihofa ka-i."
15,"O̩la Jihofa ño̩ wʼugbo mi ge̩ kakini, "
16,"I la chʼuwe̩, o̩ma one̩, mʼoliʼka du, kʼe̩ ko̩ nyʼu kakini, Todu Juda kpai tod amo̩ma Israe̩l ame̩nu-mana-wñ le̩; tak e̩ mʼoli omune̩ du, kʼe̩ ko̩ nyʼu kakini, Todu Jose̩f, oli e-Ifraim, kpʼabo unyi Israe̩l ame̩numana-wñ le̩ chaka; "
17,"tak e̩ mʼama meji koga mʼomune̩ ñw o̩la-we̩ ki mud oli okate, kʼama ki mud okate ef o̩wo̩-we̩. "
18,"Tak e̩gba kʼamo̩ma abo-we̩ aka ñw e̩ kakini, Uwe̩ aña wa e̩wñ ki chʼofe e̩wñ kʼe̩ che-i n? "
19,"E̩ ka ñwu ma kakini, Abu kʼOndu Jihofa aka de̩ kakini, Go, omi adʼoli Jose̩f, kʼi dʼo̩wo̩ Ifraim, kpʼo̩lo̩pu o̩lo̩pu Israe̩l ame̩nu-mana-wñ le̩, oñ nako ma dama kpʼoli e-Juda le̩, kʼu fʼuma che oli okate, tak ama achʼokate ef o̩wo̩-mi. "
20,Oñ oli kʼe̩ ko̩ e̩wñ nyʼu le̩ ajʼef o̩wo̩-we̩ eju-ma. 
21,"Tak e̩ ka ñwu ma kakini, Abu kʼOndu Jihofa aka de̩ kakini, Go, omi akʼamo̩ma Israe̩l kwef abo uche̩ichi uche̩ichi ugbo ku ma nyi le̩ dufu oñ nako ma kwʼo̩wo̩ tʼo̩wo̩ ugbo tʼugbo du wa jo̩, kʼu nako ma wʼane̩ e-ma onugo. "
22,"Tak u nako ma che abo uche̩ichiʼka oj ane̩-i, oj uwo uwo Israe̩l; onuʼkate la achʼonu-ma chaka; ma ñʼachʼuche̩ichi meji ge̩ n, ma ñʼakpe̩ rʼojane̩ ojane̩ amonu meji ate̩tʼo̩gba-i ge̩ n. "
23,"Ma lañʼanʼode ode-ma kpʼe̩wñ-ma ki akʼone̩ e̩do̩fulu ire̩, kpai ada ku ma je̩ fʼo̩la-ma daji ge̩ n; omi muda ajadu ma kwʼugbo ku ma dodo ku ma dure le̩ chaka; u la agwe̩ ma hiolo; abe̩le̩ taku ma achʼabo-mi, oñ omi achʼO̩jo̩ e-ma."
