Verse,Text
1,"Tak o̩la Jihofa ño̩ wʼugbo mi kakini, "
2,"O̩ma one̩, uwe̩ akajo̩? uwe̩ akajo̩ ewo e̩bie̩ le̩? Mak e̩ je̩ ñw u ma e̩wñ ihie̩ne̩-wñ chaka. "
3,"Uwe̩ akakini, Abu kʼOndu Jihofa ka de̩ kakini, Ewo ki adʼe̩bie̩ dafo alumeji-wñ, todu kʼiko-wñ ki jo, kʼi la achʼode ode nyʼo̩la-wñ kʼi fʼo̩la-wñ daji. "
4,"Uwe̩ fʼabi je̩ ugbo e̩bie̩ kʼe̩ du dafo le̩, o̩la-we̩ la daji ugbo ode kʼe̩ che le̩. E̩ la f ʼiko-we̩ fa wa me̩, e̩ la lewa ukpoji o̩do-we̩ me̩. Todule̩ oñ omi mʼuwe̩ du chʼoli ina ñw abo uche̩ichi uche̩ichi du, kpʼe̩wñ ako̩ru ugbo abo ojane̩ ojane̩ chaka. "
5,"Abo ku ma me̩rʼuwe̩ anane̩ kpʼabo ku ma jʼona jiji akʼuwe̩ ru, uwe̩ e̩nodu e̩kpabie̩, kʼutu eda chʼe̩kʼef uwe̩."
6,"Go, amidachi Israe̩l ef uwe̩, alu du kʼukpahiu e̩ne̩ne̩ne̩ne̩ de̩ i la dʼe̩do̩-wñ tʼe̩bie̩ edafo. "
7,Ef uwe̩ ma dʼata kpʼiye rʼoche̩ke̩ne̩; ma la gbʼamilowa e̩wñ alumeji-we̩; ma chʼe̩ne̩ ki ma nʼata n kpʼo̩yaukuo̩ko̩ ihianyi ef uwe̩. 
8,"Uwe̩ fʼe̩de̩te̩ e̩wñ-mi kiafo̩ che me̩, e̩ la fʼo̩jo̩ uñmi-mi bie̩. "
9,"I nʼabo ku ma bʼulu mʼone̩ ku ma jʼef uwe̩ todu ku ma dʼe̩bie̩ dafo, ma la jʼef uwe̩ aje̩ e̩wñ oj uwo oj uwo: ma che e̩wñtuñ ef uwe̩. "
10,Ma fʼamata-ma tago ofo ef uwe̩; ma fʼonobule̩ ki dʼefʼo̩la edaji chʼukata ef uwe̩. 
11,"I nʼe̩ne̩ kʼi chʼe̩wñ ihie̩ne̩ kpʼo̩ya ekeji-wñ; i la nʼe̩nomune̩ kʼi fʼe̩wñ tuñ che kpʼo̩ya o̩ma-wñ, e̩nomune̩ la fʼo̩maye-wñ onobule̩ chʼukata, owñ chʼo̩ma onobule̩ ata-wñ. "
12,"Ef uwe̩ ma gbʼobi ku ma dʼe̩bie̩ dafo; uwe̩ dʼo̩ko̩ ta, e̩ la je̩ ile, oñ e̩ jʼile ugbo ame-keji-we̩ afuma, e̩ la fʼumi gbenyo̩, Ondu Jihofa ka-i."
13,"Go, todule̩, omi fʼo̩wo̩-mi gwo mʼomune̩ todu e̩wñ afuma kʼe̩ che le̩, kpai tod e̩bie̩ ki te̩te̩dʼalumeji-we̩ le̩. "
14,"E̩ neke ne̩do̩ abe̩le̩ alo? O̩wo̩-we̩ neke gbiti iko kʼu nawa che kpʼuwe̩? Omi, Jihofa ka-i, u la ache. "
15,"Nafʼuwe̩ fiatuka ef abo uche̩ichi uche̩ichi, u la afʼe̩ kwu rʼoj ane̩ ojane̩, oñ nafʼiwa-we̩ lie̩ bʼef uwe̩ te̩. "
16,Uwe̩ onugo la afʼo̩la-we̩ daji eju abo uche̩ichi uche̩ichi; tak uwe̩ ama ka kʼomi Jihofa de̩.
17,"Tak o̩la Jihofa wʼugbo mi kakini, "
18,"O̩ma one̩, abo unyi Israe̩l mud iwa ñwu mi; o̩chaka-ma chʼebije ikpa kpai okuja kpai ebije kpai o̩de̩le̩ma alumeji aido; ma mud iwa ajifa me̩. "
19,"Todule̩ abu kʼOndu Jihofa ka de̩ kakini, Todabu kʼame̩ mud iwa chaka, todule̩ go, omi ako me̩ wa jo̩ alumeji Je̩rusale̩m. "
20,"Alu kʼone̩ ayʼajifa kpai ebije ikpa kpai ebije kpai o̩de̩le̩ma kpai oku ja jʼef aido ku ma chʼobutu nyʼu ki yo̩, abe̩le̩ omi akʼume̩ wa jo̩ ef uwe̩do̩-mi kpai ef e̩do̩fulu-mi, oñ nako me̩ jʼef uwñ ayo̩ me̩. "
21,"I-i, omi aya me̩ jo̩ oñ nachʼobutu nyʼuna o̩fu e̩do̩-mi nyʼume̩, tak ame̩ amuyo̩ alumeji-wñ. "
22,"Alu kʼajifa ayo̩ alumeji aido, abe̩le̩ oñ ame̩ ayo̩ alumeji-wñ, tak ame̩ ama ka kʼomi, Jihofa, mʼe̩do̩fulu-mi dudofo bʼume̩ oji ma."
23,"Tak o̩la Jihofa wʼugbo mi kakini, "
24,"O̩ma one̩, ka ñw u kakini, Ane̩ ku ma ma gwo rinyo̩ n uwe̩ che, kpʼe-kʼomi ma lo̩ bʼo ma o̩jo̩ e̩do̩ e̩kpa n. "
25,"Amakache̩-wñ dʼalu nyʼu alumeji-wñ, ma jo̩ dab amidu ku ma akwa ku ma afʼe̩la ku ma kpa na; ma mʼonugo amone̩ ko̩ mi; ma mʼe̩wñ akoko kpai e̩wñ o̩me̩me̩le̩ ko; ma che kʼamo̩yaukuo̩ko̩ ki wewe alumeji-wñ. "
26,"Amatama-wñ fʼuko̩-o̩la-mi chʼakpulu, ma la fʼe̩wñ-mi kiafo̩ daji; ma fʼe̩wñ kiafo̩ kpʼe̩wñ o̩ja kpe̩ru ojoji n, ma la kʼone̩ alu kʼojoji e̩wñ ki chʼiwa kpʼe̩wñ ki fe̩ de̩ n, oñ ma mʼeju-ma du maja ñw o̩jo̩ uñmi-mi, ma la dʼumi te̩ ubi abie̩. "
27,"Amagboji-wñ ku ma iʼalumeji-wñ dab amo̩gu ku ma fʼe̩la ku ma mu na rinyo̩, ku ma dʼe̩bie̩ dafo, ku ma ño̩ kpʼonugo amone̩ bie̩, kʼama ki jʼile uji. "
28,"Amakache̩-wñ la fʼafu fo̩ nyʼe̩wñ ofo, abu ku ma li e̩wñ ane̩ ego ki chʼo̩wai, ku ma la bʼuma ifa olemi, ma kakini, Abu kʼOndu Jihofa ka de̩, Jihofa la ko̩la du n. "
29,"Abo̩ ane̩ le̩ te̩tagba one̩ e̩wñ le̩, ma laño̩ dʼe̩wñ inya; ma chʼame̩no̩bata kpʼame̩nale ihianyi, ma la gbʼamilowa e̩wñ je̩ o̩lachi ofo, i nʼajo̩ n. "
30,"U la tejane̩ one̩ ef uma kʼi anʼo̩do̩ le̩ kʼi la adago ef e̩kpana-wñ eju mi, kʼu we ekpʼo̩ bie̩; u muda li e̩ne̩ du n. "
31,"Todule̩ oñ u dʼe̩do̩ e̩kpa-mi danyʼuma oji; u nʼuna o̩fu e̩do̩-mi fʼuma lie̩; o̩na e-ma onugo oñ nako dabiwa abʼuma onugo oji ma, Ondu Jihofa ka-i."
