Verse,Text
1,"Me̩ kʼamo̩mala e̩ne̩ ki nʼane̩ kpuche̩,"
2,Todu abu ki ade̩ de̩ kakini;
3,"Me̩ tohi,"
4,e̩ ki je̩ ñw abo-mi ku ma ne ma bʼunyi te̩ le̩
5,Taku ma adʼedeʼka lonyane̩ ef ufe̩de̩nyo̩
6,"Awa gbʼinabali eke ku Moab ake, i ake tabale;"
7,"Todule̩ Moab akpogu todu Moab,"
8,"Todu ane̩ uche̩ He̩shbo̩n ache ki ku,"
9,Todule̩ omi anʼaku e-Jeza araku
10,"Ma la mʼe̩do̩ e̩bo̩ ko me̩,"
11,"Todule̩ efu-mi ako̩la dab umolo todu Moab,"
12,"Tak i awatu, e̩gba ku Moab dʼo̩la-wñ wa te̩, e̩gba kʼuhia fʼu hia oj otete le̩, kʼi lewʼuña-wñ kiafo̩ kʼi cha-duwa, i anʼoji ñw u n."
13,O̩la Moab ki Jihofa ka igbelegbele le̩ de̩. 
14,"Jihofa muda aka aba-jo̩-i kakini, Gbogbo tak o̩do̩ me̩ta ki jo̩, o̩do̩-wñ dab o̩do̩ e̩nuko̩lo̩ ku ma rʼo̩me̩ ñw u, ojima Moab amud e̩wñ e̩de̩te̩, manyʼo̩wo̩ one̩-wñ ki tabale le̩, e̩bo̩bo̩-ma la ade̩ re̩e, i awʼone̩ eju n."
