Verse,Text
1,"Epaʼka apa kwʼe̩te̩ Je̩si dufu,"
2,"Tak Afu Jihofa awʼoji-wñ añmi,"
3,Uyo̩-wñ la adʼef ailo Jihofa era.
4,"i muda anʼo̩kpakpa akajo̩ ame̩nubie̩,"
5,"O̩kpakpa la achʼe̩wñ ujiñmi-wñ,"
6,"O̩gu abʼo̩mala ge̩ne̩,"
7,Okuno̩ kpai ole be̩a ajo̩ alʼije̩;
8,"O̩ma ki añmʼe̩nya achiya alʼura olijo,"
9,Ma ache e̩wñ du e̩bie̩ne̩ abe̩k ekpʼe̩wñ bie̩
10,Oñ iko le̩ ili Je̩si adago chʼagaliga amone̩ ojoji ojoji; abo uche̩ichi uche̩ichi atejane̩ uwñ; uña uñmi-wñ la achʼojima.
11,"Tak i awache iko le̩ kʼOndu adʼo̩wo̩-wñ tʼo̩ onukeji kʼi fʼe̩bobo̩ amone̩-wñ la ñw o̩la-wñ, owñ chʼabo ku ma bo̩bo̩ kwʼAsiria kpai Ijipti kpai Patro̩s kpai Kush kpai Elam kpai Shainar kpai Hemat kpai ala ala ohimini abadi."
12,"I la adʼagaliga dago tod abo uche̩ichi uche̩ichi,"
13,"Ulie̩na Ifraim akwo bʼo̩ e̩do̩ te̩,"
14,"Ma muda awu rʼo̩wo̩ olane̩ abʼika abo Filistia ma,"
15,Taku Jihofa adʼukpalu ohimini Ijipti
16,Tak ikpadala ade̩ tod abo-wñ ku ma bo̩bo̩
