Verse,Text
1,"Atogwo ñw Arie̩l, Arie̩l,"
2,"U muda adʼo̩bata ñw Arie̩l ta,"
3,"Oñ omi arʼuru ogu nyʼuwe̩ daka,"
4,"Ma la ahi uwe̩ wane̩, ef ane̩pe̩te̩ oñ uwe̩ ade̩ ako̩la,"
5,"Ama o̩wo̩ abo̩wo̩ ejaduña-we̩ adab ebutu ki akwu,"
6,"Jihofa ki nʼe̩wñ du,"
7,"Tak o̩wo̩ abo uche̩ichi du ku ma kʼogu bʼArie̩l,"
8,Ma la adab e̩gba kʼe̩ne̩ kʼebi akpʼo̩ kʼi nʼo̩na ka kʼi nʼe̩wñ aje̩
9,"Me̩ jo̩ ku me̩ yaye-wñ,"
10,"Todu Jihofa mʼafu olu lile du danyʼume̩ oji,"
11,"Ane̩ du ku ma go le̩ la dab o̩la ku ma ko̩ nyʼef ubuku ku ma fʼu hiuko̩ te̩. E̩gba ku ma dʼu tunyʼo̩wo̩ e̩ne̩ ki ma o̩kalatu eche, kakini, A agbokobʼe̩ kʼe̩ chʼo̩kalatu ñw a. Tak i adohi kakini, U neke che n, todu ma fʼu hiuko̩. "
12,"Taku ma dʼubuku le̩ ñw e̩ne̩ ki ma ko̩che̩ n, kakini, A agbo̩ko̩bʼe̩ kʼe̩ chʼo̩kalatu ñw a. Tak i adoln kakini, U neke che n, todu u ko̩che̩ o̩takada n."
13,Oñ Ondu kakini:
14,"todule̩, go, nañʼachʼe̩wñ awuwu ef amone̩-i,"
15,"Atogwo ñw abo ku ma maja ejefu ejefu bi Jihofa, kʼi chʼe̩no̩hiala ki adʼibe ñw ma te̩,"
16,Me̩ rʼe̩wñ da bʼane̩ ma!
17,Iko-wñ bo̩ re
18,Tak o̩jo̩ le̩ amajeti agbʼo̩la
19,"Ame̩ne̩chikimi lañʼanʼuyo̩ nana nyʼo̩gba efu Jihofa ge̩,"
20,"Todu ma mʼe̩nubailo le̩ du chʼofofo, e̩ne̩ ki ache̩de̩te̩ le̩ atakpa,"
21,"ku ma kpʼone̩ abi tod o̩la ki fʼo̩ alu,"
22,"Todule̩ abu ki Jihofa ki gba Ebraham aka ugbo abo unyi Jeko̩b de̩, kakini:"
23,"Ama e̩gba kʼi fʼamo̩ma-wñ,"
24,"Abo ku ma la ef afu-ma ge̩, ama le̩ ñʼawʼugbo oji e̩wñ ema,"
