Verse,Text
1,"Go, Onuʼka adejutʼane̩ wñ lo̩na o̩kpakpa,"
2,"Tak one̩ adab uña umaja bʼafu ki aju te̩,"
3,"Oñ abo ku ma gane̩ ade̩ bulubulu ge̩ n,"
4,"Tak e̩do̩ abo kuma naju amʼoji e̩wñ ema,"
5,"Ma ñʼado̩ e̩nidada kʼe̩numo̩la iko le̩ ge̩ n,"
6,"Todu e̩nidada aka e̩wñ idada-wñ,"
7,Ane̩ uko̩lo̩ e̩nugbeju la chʼe̩bie̩ne̩;
8,"E̩numo̩la muda añwibe e̩wñ umo̩la,"
9,"Kwane̩, ame̩ abobule̩ ku me̩ jʼañmi le̩, me̩ gbʼomu-mi;"
10,"Ame̩ abobule̩ ku me̩ ke̩do̩nʼo̩la-me̩ le̩,"
11,"Me̩ gagogogodo, ame̩ abobule̩ ku me̩ jʼañmi le̩,"
12,"Me̩ kʼo̩wo̩ fiʼe̩do̩-me̩ tod uche̩ oko ku ma ñeju-wñ le̩, kpʼachiwebe̩te̩ma ki aro nana,"
13,ikeke kpai iñwa atiga ane̩ abo-mi;
14,"Todu ma ahi unyi ojima tinyo̩,"
15,"gbogbo taku ma dʼAfu danyʼuwa oji kwʼate̩,"
16,"E̩gbale̩ ajo̩ o̩kpakpa eka adodo aje̩tachi,"
17,"Uko̩lo̩ o̩kpakpa la achʼure̩do̩,"
18,"Tak amone̩-mi agugu ef unyi ure̩do̩,"
19,"Dagba ki chʼiko kʼokuto̩mo̩jo̩cha awane̩ iko kʼefoko le̩ mulo̩ bʼane̩ ma,"
20,"Ame̩ ku me̩ kʼe̩yo̩ gbe̩ o̩la omi du, me̩ gbede,"
