Verse,Text
1,"Mugwo̩ru wa kʼe̩ gugu ef ebutu,"
2,"Mʼo̩mokuta ko kʼe̩ nʼe̩wñ,"
3,"Ago-we̩ ate̩ ofo,"
4,Agbone̩tane̩ e-wa le̩—odu-wñ ko̩ Jihofa ki nʼe̩wñ du—
5,"Chechi gugu kʼe̩ nyʼef e̩chubi,"
6,"U we̩do̩rʼabo-mi,"
7,"Tak uwe̩ kakini, Omi achʼodu one̩ ogbegbele̩,"
8,"Todule̩ e̩ gbʼe-i ke, uwe̩ kʼe̩ tʼo̩la-we̩ no̩ ñw e̩wñ ube̩do̩,"
9,E̩wñ meji-i muda ake̩re̩bʼe̩
10,"Todu uwe̩ ke̩do̩nʼe̩wñ bie̩ne̩-we̩ le̩,"
11,"Todule̩ oñ e̩bie̩ne̩ awa bʼe̩ ma,"
12,Kwodago ef e̩wñ ifamu-we̩
13,Ojuju-we̩ kʼe̩ nyi wewe wewe le̩ fʼe̩ hia me̩;
14,"Go, ama dab ikakpunu e̩wñ,"
15,"Abe̩le̩ oñ e̩wñ kʼe̩ te̩tachʼakanya uko̩lo̩-wñ ade̩ ñw e̩,"
