Verse,Text
1,E̩ne̩ dʼo̩la kʼa gbo̩ le̩ rʼochochi?
2,"Todu i gba mud o̩kone̩ o̩gba-wñ dabe̩ne̩ kʼoli emele,"
3,"Amone̩ chʼe̩de̩te̩-wñ, ma la tʼo̩ no̩ tinyo̩;"
4,"Ochochi, i mʼegbo-wa gbane̩,"
5,"Ma muda fʼu chagbe tod ada kʼawa je̩,"
6,O̩chaka-wa chila dab ame̩wño̩re̩ egini me̩;
7,"Ma fʼu chʼo̩bata, ma fʼu chukata,"
8,Ma hika dʼowñ kwʼugbo ku ma fʼu
9,"Ma dʼura-wñ tʼugbo ame̩ne̩bibi,"
10,I chaka dʼabe̩le̩ i ru Jihofa e̩do̩ kʼi fʼu gwenunu;
11,"i ali e̩wñ kwef uko̩lo̩ akanya kʼonugo-wñ ache, e̩do̩-wñ abo̩;"
12,"Todule̩ nadʼukpe̩-wñ te̩ ef ame̩ne̩-lile,"
