Verse,Text
1,"Todu Zayo̩n oñ omi ma achechi n,"
2,"Tak abo uche̩ichi uche̩ichi ali o̩kpakpa-we̩,"
3,Uwe̩ lʼachʼike̩be̩ alifia ef o̩wo̩ Jihofa
4,"Ma ñʼadʼuwe̩ kʼE̩ne̩ ku ma hiu tinyo̩ ge̩ n,"
5,"Todu alu kʼokolobia anʼonobule̩ ki ma mʼe̩ne̩ke̩le̩ n chʼo̩ya, abe̩le̩ amo̩ma-we̩ e̩ne̩ke̩le̩ anʼuwe̩ chʼo̩ya,"
6,"Omi kʼabide jo̩ oj aku aku-we̩,"
7,"me̩ ki la je̩ ñw u ñmi n,"
8,Jihofa fʼo̩wo̩ awo̩to̩ kpai o̩wo̩ ukpahiu-wñ go̩ kakini:
9,"chai abo ku ma ko wʼunyi aje̩,"
10,"Lale, lale gu ef alaku du,"
11,"Go, Jihofa mʼu du kpogo"
12,"Ma ado̩ ma ko̩, Abo Kiafo̩,"
