Verse,Text
1,"O agaji, kʼe̩ ma bi o̩ma n, keli ke;"
2,"Fʼuña ñw unyabo-we̩,"
3,"Todu uwe̩ agbʼane̩ nyʼo̩wo̩ rʼo̩wo̩ awo̩to̩ kpai awohi, amugbe̩-we̩ la ane̩ abo uche̩ichi uche̩ichi,"
4,"E̩ ki railo n, todu anyo̩ amʼe̩ n;"
5,"Todu Acho̩na-we̩ le̩ owñ chʼo̩ko̩-we̩,"
6,Todu Jihofa fʼe̩ do̩
7,"Iko re oñ u dʼuwe̩ tinyo̩,"
8,Uwe̩do̩-mi ki ko̩ adafo
9,Todu e-kide̩ chebiu omi Noa ñw mi:
10,Todu dagba uwo uwo ki kwo
11,"O uwe̩ e̩no̩bata, kʼafu ibi arʼuwe̩ nyʼojale le̩, kʼe̩do̩-we̩ ma nyi n,"
12,"U la ako okuta rubi che o̩ñwe̩ jʼojokunyi-we̩ lale,"
13,"Amo̩ma-we̩ chaka achʼabo ku Jihofa ko̩ ma e̩wñ,"
14,Ma afʼe̩ lonyane̩ ef o̩kpakpa;
15,"Go, ma akʼo̩la-ma jeju,"
16,"Go, omi nyi agwalo̩"
17,e̩wñ ido̩na ogu du ku ma gwu ku
