Verse,Text
1,"Be̩l adʼoji lo̩, Nebo̩ ate̩kpe̩ me̩,"
2,"Ma ate̩kpe̩, ma adʼoji lo̩ alukate,"
3,"Me̩ netirʼumi, O abunyi Jeko̩b,"
4,"gbogbo tʼo̩jo̩ ogijo omi chʼowñ,"
5,"E̩ne̩ oñ ame̩ aka kʼomi biʼu, ku me̩ la adu mi chʼokujo̩ kpʼe̩ne̩ le̩,"
6,"Abo ku ma tʼo̩wo̩ nyʼakpulu ku ma kʼo̩jamalia akpabie̩,"
7,"Ma mʼu du nʼika, ene̩ ma ne̩,"
8,"Ibe-me̩ ki tʼo̩, ku me̩ kʼo̩la-me̩ ña ka kʼone̩ me̩ che;"
9,me̩ ki dibekado e̩wñ o̩gbo̩gba e-igbegbele:
10,kʼu nʼo̩la ukpoji e̩wñ aka dufu kwʼabakwane̩
11,"nadʼe̩we̩ ki achʼe̩ño̩ e̩la kwʼo̩wo̩ olodudu wa,"
12,"Me̩ ne̩tirʼumi, ame̩ kʼe̩do̩-me̩ gbiti le̩,"
13,"nadʼo̩kpakpa e-mi wa me̩rʼanane̩, i ñʼadʼo̩najiji ge̩ n,"
