Verse,Text
1,"Mʼolu ji, mʼolu ji,"
2,"Kwane̩, fʼebutu o̩la-we̩ gbanyo̩;"
3,"Todu abu ki Jihofa ka de̩ kakini, Ma ko me̩ ta ofofo ma gbʼo̩ko̩ n, egba me̩ tane̩ la anʼo̩ko̩ efu n. "
4,"Todu abu kʼOndu Jihofa aka de̩ kakini, Abo-mi nyʼIjipti e̩gba ejodudu le̩ ku ma ge̩ne̩ o̩mo̩. E̩ne̩ Asiria le̩ la fʼuma te̩mane̩ o̩lachi ofo. "
5,"E̩wñ u dʼemi ache fa-i? abu ku ma kʼamone̩-mi alo ofofo. Jihofa aka-i. Abo ku ma nʼo̩da-ma jʼakpogu, Jihofa ka-i, ma la dʼodu-mi rʼibe̩te̩ gbogbo dʼo̩jo̩ o̩ko̩ko̩lo̩. "
6,"Todule̩ abo-mi ama odu-mi; todule̩ ma ama o̩jo̩ le̩ ka kʼomi ki ako̩la-i de̩; me̩ go, omi de̩."
7,Go abu kʼe̩re̩ e̩ne̩ ki dʼoj uwo uwo
8,"Neti, abide-we̩ adʼomu me̩,"
9,"Mʼeli da taa, omu eli-me̩ ki chʼokate,"
10,Jihofa mʼo̩wo̩-wñ kiafo̩ du dufu
11,"Me̩ kwo bʼo̩ te̩, me̩ kwo bʼo̩ te̩, me̩ kwʼo̩mo̩ dufu,"
12,"Todu ame̩ adufu unaju unaju n,"
13,"Me̩ go, adu-mi ache e̩wñ ibe ibe,"
14,Alu kʼawuwu-we̩ fʼamone̩ wewe mu—
15,abe̩le̩ i aje̩ ñw abo ucheichi wewe jagigili;
