Verse,Text
1,O̩la Taya de̩.
2,"Chechi, ame̩ ku me̩ dodo o̩lʼomi,"
3,Oñ ejʼomi ki nana le̩;
4,"Anyo̩ ki mʼe̩, O Saido̩n, todu ohi mini le̩,"
5,"E̩gba ku ma dʼinabali-wñ wa Ijipti,"
6,"Me̩ mudaba nyi Tarshish ke,"
7,"Ewo uyo̩-me̩ de̩-i,"
8,E̩ne̩ ñwʼibe-i nyu Taya taa?
9,"Jihofa ki nʼe̩wñ du fʼibe-i ñwa,"
10,"E̩ nawobi bʼane̩-we̩ ma alu ku Naye̩l ache le̩,"
11,"I fʼo̩wo̩-wñ nadala bʼoj ohimini abadi ma,"
12,Oñ i kakini:
13,"Me̩ go, ane̩ abo Kaldia! Abo-i te̩te̩do̩mo̩ n; e̩ne̩ Asiria le̩ fʼu che te̩ tod abo ku ma dodo aje̩tachi. Ma mʼodo̩go̩-ma ko dago jo̩, ma fʼunyi unyi ojima-wñ kpo̩fo̩ rinyo̩, ma mʼu du chʼalache̩ te̩."
14,"Kwa, ame̩ o̩ko̩ Tarshish,"
15,"Oñ i awatu, iko le̩ ma agbenyo̩ Taya gbogbo nyʼo̩do̩ e̩te̩gwa, alu kʼo̩kpanachi onuʼka de̩. O̩do̩ e̩te̩gwa le̩ muda i ade̩ ñw Taya dab alu kʼeli ajo̩ko̩ ka:"
16,"Mʼumolo du,"
17,"Oñ i awatu abu kʼo̩do̩ e̩te̩gwa le̩ jo̩ taku Jihofa awa fejudo Taya, tak onobule̩ le̩ adabi tʼef o̩la-wñ eduta le̩, i la ajo̩ko̩ bʼojane̩ ojane̩ du ki jʼoj ane̩ ile̩-i. "
18,"Oñ e̩wñ aja-wñ kpai uro̩me̩ o̩ko̩ eje̩-wñ kʼi agba amud e̩wñ kiafo̩ e-Jihofa; ma ako ne jo̩ n, ai ako maja n, todu ane̩ aja-wñ achʼutod abo ku ma gugu o̩gba Jihofa, kʼama ki je̩ kʼefu, kʼama ki ño̩ nʼukpo ki akwojolugbo."
