Verse,Text
1,"Go, Jihofa ache kʼane̩ ki chʼakpokpo te̩, i ache kʼi dʼalache̩,"
2,"Oñ alu kʼi ade̩ de̩, alu ki de̩ ugbo amone̩, alu le̩ i ñʼade̩ ugbo amatama ge̩;"
3,"Ane̩-i ate̩ ofo hioko, i adʼalache̩ te̩ hiele;"
4,"Ane̩-i adaido̩, i la agbo rinyo̩,"
5,Ane̩-i ño̩ chʼe̩daji
6,"Todule̩ oñ ama ku ma na le̩ mʼane̩-i ko mi,"
7,"Omi achiwebe̩te̩ma etito̩ adaido̩,"
8,"Iya eicha awe me̩,"
9,Ma anʼomi achiwebe̩te̩ma añmo̩ akeli n;
10,"Ewo ki chʼachigodo le̩ mugulo̩ me̩,"
11,Aku ero̩ jʼejo̩na-wñ tod omi achiwebe̩te̩ma;
12,"Ewo le̩ chʼalache̩ te̩,"
13,Todu ab i ade̩ alumeji ane̩-i
14,"Abo-i achʼomu-ma nyʼate̩, ma akeli uyo̩;"
15,"Todule̩, me̩ nadʼojima ñw Jihofa o̩wo̩ olodudu;"
16,"A gbo̩ abu ku ma jʼukpoji ile̩ akʼeli dʼO̩jo̩ kakini,"
17,"Ailo kpai o̩fe̩ kpai oku abʼuwe̩ ma me̩,"
18,Oñ i awatu kʼe̩ne̩ ki ara bʼekuku ailo le̩ te̩
19,"Ile̩-i mukpo̩fo̩ kpa,"
20,"Ile̩-i tʼaro̩ko̩ibu dab e̩ne̩ kʼo̩te̩ mu,"
21,"I la awatu o̩jo̩ le̩, ku Jihofa abʼudu"
22,Ma la akʼama wajo̩
23,"Tak eju ochu aku e̩bo̩no̩,"
