Verse,Text
1,E̩ne̩ kwʼIdo̩m awa-i?
2,E̩wñ chi kʼe̩wñ o̩la-we̩ akpa chuaa-i?
3,"Omi kate fʼaguo̩ko̩lo̩ achiwebe̩te̩ma le̩ te̩,"
4,"Todu o̩jo̩ ache̩ ena dʼef e̩do̩-mi,"
5,"Oñ u go, i la nʼe̩ne̩ du ki te̩ko n;"
6,"U la fʼamone̩ amone̩ te̩mane̩ ef uwe̩do̩-mi,"
7,"Naje̩ ñw ma rewa ufe̩de̩nyo̩ Jihofa,"
8,"Todu i kakini, Ochochi, abo-mi ma che,"
9,"O̩pe̩cha du kʼama li owñ li duu,"
10,Ma muda lañu rʼu
11,"Tak i rewa o̩jo̩ igbegbele,"
12,Kʼi je̩ ñw o̩wo̩-wñ ki nʼojima le̩
13,kʼi ne̩ ma le gu unefu le̩ du?
14,"Alu kʼe̩la abe̩re̩me̩le̩ gwo̩ru nyʼef o̩go̩,"
15,"Uwe̩ kʼe̩ dʼefojale, tʼeju kpe̩ kʼe̩ go,"
16,"Todu uwe̩ chʼAta-wa,"
17,"O Jihofa, e̩wñ chi kʼuwe̩ aje̩ ñw a la bʼo̩na o̩na-we̩ te̩"
18,Abo-we̩ kiafo̩-i ne̩ uña-we̩ kiafo̩ kpo̩kpe̩ re ofo;
19,"Awa dab abo kʼuwe̩ ma nʼo̩da-ma mama ta n,"
