Verse,Text
1,O̩la Jihofa ki wʼugbo Je̩re̩maya lugbo omi ki ma lo̩ n le̩ de̩ kakini:
2,"Juda adaido̩,"
3,Ame̩nojima-wñ akpʼabuko̩lo̩-ma nyʼakpʼomiofo wa;
4,"Todu ane̩ ki muda koi koi,"
5,"I chaka chʼe̩la abikolo oko, i ahi o̩ma ki bi e̩bie̩ e̩bie̩ tinyo̩"
6,"Amo̩ke̩ke̩te̩ oko dago jʼotete otete kʼoji-wñ chʼo̩kpakpala,"
7,"Dagba udu kʼa fe̩ gbʼibenu nyʼuwa,"
8,"O uwe̩, kʼe̩ chʼukibeno Israe̩l,"
9,"Abile kʼuwe̩ adab e̩ne̩ kʼawuwu fu mu,"
10,E̩wñ ki Jihofa aka ñw amone̩-i de̩ kakini;
11,"Oñ Jihofa ka ñw mi kakini, E̩ ki chadua kʼi ra ñw amone̩-i n. "
12,"E̩gba ku me̩ ji alu, omi agbʼukwa-ma n; e̩gba ku ma kʼe̩wñ wa agujo, kpai e̩wñ ele wa, omi agba ma n; u muda anʼo̩kwo̩chageli kpʼo̩kpo̩ta kpʼe̩wñ ibi fʼuma lie̩."
13,"Tak u kakini, Aya, Ondu Jihofa, Go, amakache̩ naka ñw ma kakini, E̩ju-me̩ aleli o̩kwo̩chageli n, o̩kpo̩ta la akpa me̩ n, omi muda adʼure̩do̩ ogbolo ñw me̩ ugbo-i. "
14,"Taki Jihofa ka ñw mi kakini, Olemi oñ amakache̩ jʼakache̩ ef odu-mi le̩; i chʼomi kpʼuma uche̩ n, omi la ñwa ñw ma n, u la ko̩la ñw ma n. Ane̩ ego e-olemi oñ ma jʼakache̩ ñw me̩ le̩, ifa ibe̩te̩ ma bo̩ le̩, ibe eda e-ma oñ ma ka ñw me̩ le̩. "
15,"Todule̩ abu ki Jihofa aka ugbo amakache̩ kʼomi ma chaka kpʼuma uche̩ n, ku ma kache̩ ef odu-mi, kakini, O̩kwo̩chageli kpʼo̩kpo̩ta awʼoj ane̩-i n kakini, O̩kwo̩-chageli kpʼo̩kpo̩ta afʼamakache̩ le̩ lie̩. "
16,"Oñ ma akʼamone̩ ku ma kache̩ ñw ma le̩ rikpolo jʼej o̩na ej o̩na Je̩rusale̩m, nojʼo̩kpo̩ta kpʼo̩kwo̩chageli le̩; i la anʼe̩ne̩ du ki ako ma ji n—tʼama, tʼamo̩ya-ma, tʼamo̩ma-ma e̩ne̩ke̩le̩, tʼamo̩ma-ma onobule̩. Todu omi akʼe̩wñ bibi-ma danyʼuma oji."
17,Uwe̩ akʼo̩la-i ñw ma kakini;
18,"U dufu nyʼoko,"
19,Uwe̩ fu Juda hi tinyo̩ pioo?
20,"Awa agbalu e̩wñ bibi-wa, O Jihofa,"
21,"E̩ ki che̩de̩te̩ wa n, tod odu e-we̩;"
22,I nʼe̩ne̩ du ef amibe̩te̩ olemi e-abo uche̩ichi ku ma neke je̩ ñw omi lo̩?
