Verse,Text
1,"O̩la ki kwʼugbo Jihofa wʼugbo Je̩re̩maya de̩, kakini, "
2,"Abu ki Jihofa, O̩jo̩ Israe̩l, aka de̩, kakini, E̩ nafʼo̩la du kʼu ka ñw e̩ ko̩ nyʼibuku. "
3,"Todu, go, iko-wñ awa, Jihofa aka-i, kʼomi arʼamu abo-mi Israe̩l kpai Juda da, Jihofa aka-i, tak u naje̩ ñw ma dabi wʼane̩ kʼu du ñw amata-ma, taku ma agba."
4,"O̩la Israe̩l kpai Juda ki Jihofa ka de̩, kakini:"
5,Todu abu ki Jihofa aka de̩ kakini:
6,"Tene ta, ku me̩ go,"
7,Atogwo! todu o̩jo̩ kʼa ka-i tabale
8,"Oñ abe̩le̩ i ade̩, iko le̩ nagu oli uno̩lo̩-wñ che̩ bʼume̩ o̩lo̩ te̩, Jihofa ki nʼe̩wñ du aka-i, U la afʼiku-we̩ jada; ab o̩wo̩ ejaduña año̩ dʼowñ chʼadu-ma ge̩ n. "
9,"Ma muda are̩ Jihofa O̩jo̩-ma kpai Defid onu-ma, kʼomi adʼu kwane̩ todu ma."
10,"Todule̩, uwe̩, O Jeko̩b adu-mi, e̩ ki railo n, Jihofa aka-i, e̩do̩-we̩ ki da kpu n, O Israe̩l;"
11,"Todu omi dʼugbo we̩ kʼu najadu we̩,"
12,"Todu abu ki Jihofa aka de̩, kakini:"
13,"I nʼe̩ne̩ du kʼi agbʼomu-we̩ ka n,"
14,Amonuku-we̩ o̩lali chaka gbenyo̩ we̩ me̩;
15,E̩wñ chi kʼe̩ kwa tod ewo̩ ki awʼe̩?
16,"Todule̩ ma ak abo du ku ma du we̩ mi mi,"
17,"Todu omi adʼo̩lafia dabi wa ñw e̩,"
18,"Abu ki Jihofa aka de̩, kakini;"
19,"Eli ugwa kpʼomuko̩la abo ku ma chiya,"
20,"Amo̩ma-ma ñʼade̩ alu ku ma de̩ igbelegbele,"
21,"E̩nojima-ma achʼe̩ne̩ e-ma onugo,"
22,"Tak ame̩ achʼamone̩ e-mi,"
23,Me̩ go afu ibi e-Jihofa!
24,"Uwe̩do̩ Jihofa ki kpuna le̩ adabi n,"
