Verse,Text
1,O̩la abo uche̩ichi uche̩ichi ki Jihofa ka kʼi wʼugbo Je̩re̩maya akache̩ le̩ de̩:
2,"E-Ijipti de̩: I chʼe-abogu Fero Neko, onu Ijipti, ku ma jʼo̩lʼohimini Yufretis, Karkemish, ku Ne̩biukadre̩za onu Babilo̩n kpa o̩do̩ e̩ke̩le̩ ku Jiho̩yakim, o̩ma Josaya, jʼonu Juda."
3,"Me̩ ki ñwʼikpako kpʼugbe̩yo̩ che,"
4,Me̩ fʼamanya ji;
5,E̩wñ chi kʼeju-mi dʼo?
6,"Me̩ ki je̩ ñw abo kʼe̩re̩-ma ale̩ ñw ule ki ra n,"
7,E̩ne̩ akwane̩ dab ohimini Naye̩l-i?
8,"Ijipti akwane̩ dabu Naye̩l,"
9,"O amanya, me̩ mute̩gu alo ke,"
10,"Todu pjp kʼa ka-i chʼo̩jo̩ Ondu Jihofa ki nʼe̩wñ du,"
11,"Te̩gu nyi Gilead, kʼe̩ mʼogu agbe du,"
12,"Abo uche̩ichi uche̩ichi gbʼinabali anyo̩-we̩ me̩,"
13,"O̩la ku Jihofa ka ñw Je̩re̩maya akache̩, alu ku Ne̩biukadre̩za, onu Babilo̩n, awa gwo ane̩ Ijipti da de̩:"
14,"Me̩ dʼu kpogo Ijipti, fʼakoya-wñ ta Migdo̩l;"
15,E̩wñ chi ku ma fʼamagbiti-we̩ gba rinyo̩ ta?
16,"I je̩ ñw amone̩ wewe ke̩re̩, ma wane̩ noj omune̩,"
17,"Ma kwokwa o̩mo̩, Fero, onu Ijipti chʼekuku ofofo,"
18,"Oji-mi, Onu, kʼodu-wñ ko̩ Jihofa ki nʼe̩wñ du, aka-i,"
19,"O uwe̩ o̩ma onobule̩ kʼe̩ gugu Ijipti,"
20,"Ijipti chʼagbadufu ole okuno̩ kʼi chʼefe̩rʼeju,"
21,Abo kʼi aro̩me̩ ñw ma ku ma jʼalumeji-wñ le̩
22,Iche̩wñ adab iche̩ ejo ki afa alo;
23,"Ma adʼoko-wñ rinyo̩, Jihofa aka-i,"
24,"Anyo̩ amu o̩ma onobule̩ Ijipti,"
25,"Jihofa ki nʼe̩wñ du, O̩jo̩ Israe̩l le̩, kakini, Go, omi abʼudu ñw Amo̩n e-No le̩, kpai Fero kpai Ijipti manyʼamo̩jo̩-wñ kpʼamonu-wñ; owñ che Fero kpʼabo ku ma ke̩do̩nʼo. "
26,"Omi la ako ma jʼef o̩wo̩ abo ku ma tene oji-ma, kpai ef o̩wo̩ Ne̩biukadre̩za, onu Babilo̩n, kpai jʼef o̩wo̩ abuko̩lo̩-wñ. Ubi le̩ tak one̩ adodo o̩mo̩, alu ki de̩ iko igbegbele, Jihofa ka-i."
27,"Uwe̩ ki muda railo n, O Jeko̩b, adu-mi,"
28,"E̩ ki railo n, O Jeko̩b, adu-mi,"
