Verse,Text
1,"Oñ Pashur, o̩ma Ime̩r, atama kʼi chʼagboji ki tʼo̩gba ef unyi Jihofa, gbo̩ abu ku Je̩re̩maya do̩mo̩ akache̩ e̩wñ-i. "
2,"Taku Pashur gwo Je̩re̩maya akache̩ le̩, oñ i mʼu du tʼodo ki dʼalaku unyi Jihofa e-ate̩ ku ma do̩ ko̩ e-Be̩njamin. "
3,"O̩jo̩ñwa-wñ, Pashur tu Je̩re̩maya no̩ tane̩ bʼoj odo te̩. Taku Je̩re̩maya ka ñw u kakini, Jihofa dʼodu-we̩ ko̩ Pashur in, chai Mago̩r-missabib."
4,"Todu, abu ku Jihofa ka de̩ kakini. Go, omi adʼuwe̩ chʼe̩wñ ubailo ñw o̩la-we̩ kpʼamonuku-we̩ o̩lali chaka. O̩kwo̩chageli ame̩nebi-ma agwo ma da jʼane̩ eju-we̩ meji. Omi la akʼo̩chaka abo Juda-i nyʼef o̩wo̩ onu Babilo̩n, oñ i amʼuma nyi Babilo̩n. I la anʼo̩kwo̩chageli kpa ma. "
5,"Anubi le̩ ge̩, omi ñʼako e̩wñ anana ewo-i, tʼile du kʼi je̩, tʼe̩wñ o̩me̩me̩le̩-wñ du; ochochi nakʼe̩wñ akoko amonu Juda chaka nyʼef o̩wo̩ ame̩nebi-ma, ma ako ma chʼe̩wñ akpa, ku ma mu ma ku ma ko ma nyi Babilo̩n. "
6,"Tak uwe̩, Pashur-i, kpʼabo du ku ma gugu unyi-we̩, anyʼef amu le̩, Babilo̩n uwe̩ la anyi; o̩mo̩ uwe̩ aku, o̩mo̩ le̩ ma la adʼe̩ ji, uwe̩ kpʼamonuku-we̩ o̩lali, kʼuwe̩ kache̩ olemi ñwu ma le̩ chaka."
7,"O Jihofa, e̩ fʼumi gwo̩gwo̩ me̩,"
8,Todu e̩gba du kʼu nako̩la ekwa nakwa.
9,"Iche̩wñ kʼu kakini, Nahi alu-mi mʼo̩ n,"
10,Todu u gbo̩ abu kʼamone̩ wewe achakpabie̩ mi ye̩ye̩.
11,Jihofa muda dʼugbo mi dab agbiti ki abʼone̩ ailo;
12,"O Jihofa ki nʼe̩wñ du, kʼe̩ la ñw abo̩kpakpa go,"
13,"Me̩ kʼeli ñw Jihofa,"
14,Ama ki mu o̩jo̩
15,Ama ki mu e̩ne̩
16,E̩ne̩ le̩ ki dab ewo ewo
17,todabu kʼi ma dʼumi kpa efu iye-mi n;
18,E̩wñ chi kʼu kwef iye-mi dufu?
