Verse,Text
1,"Abu ki Jihofa ka de̩ kakini. Lo, kʼe̩ la ugege abuchaʼka, kʼe̩ mʼabogijo amone̩-i iche̩ka kpʼamatama ogijo iche̩ka ko, "
2,"kʼe̩ dufu nyʼef o̩go̩ Be̩n Hinno̩m, kʼi me̩rʼalaku Anade, kʼe̩ fʼakoya o̩la kʼu naka ñw e̩ ta o̩mo̩. "
3,"Uwe̩ akakini, Me̩ gbʼo̩la Jihofa, ame̩, amonu Juda kpʼabo ku ma dodo Je̩rusale̩m. Abu ki Jihofa ki nʼe̩wñ du kʼi chʼO̩jo̩ Israe̩l aka de̩ kakini, Go, u nanʼe̩bie̩ne̩ awa bʼuña-i ma kʼi aje̩ ñw eti e̩ne̩ du ki gbʼinabali-wñ achʼo kpoo. "
4,"Todabu ku ma hi umi tinyo̩, ku ma la mʼugbo-i du chʼe̩wñ ejaduña ku ma la nʼotulale egujo ef uwñ ñw amo̩jo̩ omune̩ kʼama kpʼamata-ma kpʼamonu Juda ma la ma ma n; ma la je̩ ñw uña-i ki che̩ko̩ ñw e̩bie̩ e-abo ku ma ma fʼudu n. "
5,"Ma laño̩ fʼotete otete Beal du jo̩ ku ma gu amo̩ma-ma e̩ne̩ke̩le̩ jo ef una ku ma mud e̩wñ iche̩bo̩ e̩gujo ñwu Beal, e-kʼomi ma ñwa ñwu ma n, u la ka n, i wʼewʼef ibe-mi n; "
6,"todule̩, e̩ go, iko-wñ awa, Jihofa aka-i, ku ma ma ñʼado̩ uña-i ko̩ Tofe̩t ge̩ n, abe̩k O̩go̩ Be̩n Hinno̩m in, chai O̩go̩ One̩ Ekpa. "
7,"Omi la akʼo̩la ki Juda kpai Je̩rusale̩m lo ef uña-i chʼofofo, oñ naje̩ ñwu ma wane̩ alu o̩kwo̩chageli rʼo̩gba ame̩nebi-ma, kpai lʼo̩wo̩ abo ku ma tene oji-ma ge̩. Nakʼoku-ma chʼuje̩wñ ame̩we̩ ojale kpai ame̩la abe̩re̩me̩le̩ ane̩-ile̩-i. "
8,"Oñ Naje̩ ñw ewo-i mud e̩wñ ugoju kpʼe̩wñ ku ma chʼo chui. Ugoju amu e̩ne̩ du ki lale da, ma achʼo chui tod atulubo̩ ki ake̩re̩bʼuma chaka. "
9,"U la aie̩ ñwu ma je̩ o̩re̩la amo̩ma-ma e̩ne̩ke̩le̩ kpʼonobule̩, oñ e̩ne̩ du aje̩ o̩re̩la onuku-wñ iko ku ma akpala nyʼu le̩ kpai ef o̩bata kʼame̩nebi-ma kpʼabo ku ma tene oji ma ache ma le̩."
10,"E̩gbale̩ tak uwe̩ akpʼugege le̩ fo̩ eju aboke̩le̩ ku ma ale bʼuwe̩, "
11,"oñ uwe̩ aka ñwu ma kakini, Abu ki Jihofa ki nʼe̩wñ du aka de̩ kakini, Abe̩le̩ oñ omi akpʼamone̩-i kpʼewo-i fo̩, alu kʼone̩ akpʼucha kʼabucha bo̩ fo̩, kʼone̩ ma ño̩ neke hiʼu ko̩ ge̩ n. Ma la akʼoku one̩ ji Tofe̩t gbogbo tak uña ma ñʼaho ku ma akʼone̩ ji ge̩ n. "
12,"Abu kʼu nache uña-i kpʼabo ku ma dodo o̩mo̩ de̩, Jihofa aka-i. Nache kʼewo-i ki dab Tofe̩t. "
13,"Oñ unyi unyi Je̩rusale̩m, kpʼunyi unyi amonu Juda ku ma fʼu daji le̩ adab uña Tofe̩t, owñ chʼunyi du ku ma gu otulale jo ñw uwewe e̩wñ ojale, ku ma la dʼomi iche̩bo̩ danyu ñw amo̩jo̩ omune̩ ojokunyi-wñ."
14,"Taku Je̩re̩maya kwo Tofe̩t, ugbo ki Jihofa kpʼo̩ che̩ kʼi nyʼakache̩ le̩, wa dago ologbo unyi Jihofa, oñ i ka ñw amone̩ le̩ chaka kakini, "
15,"Abu ki Jihofa ki nʼe̩wñ du, kʼi chʼO̩jo̩ Israe̩l aka de̩ kakini, Go, nakʼe̩wñ e̩bie̩ne̩ du kʼu ka bʼewo-i kpai adogbe adogbe-wñ ma wa, todabu ku ma fʼo̩lo̩-ma lo ku ma ki we egbʼo̩la-mi."
