Verse,Text
1,"E̩ ki la dibetʼe̩ne̩ ki nyi we̩ o̩jo̩ okolobia-we̩, o̩gba tak iko e̩bie̩ne̩ ki wa, kʼo̩do̩ e̩gba kʼuwe̩ akakini, “U nʼube̩do̩ ef uwñ n” mute wa; "
2,o̩gba tak olu kpʼugane̩ kpʼochu kpʼilawo chane̩ echubi kʼomi lo̩ kʼakpa mudabiwa; 
3,"o̩jo̩ kʼo̩la amadide unyi chane̩ ega, kʼamagbiti adʼoji lo̩, kʼabobule̩ ku ma no̩ e̩wñ we enʼe̩wñ, ukpe̩ leu ma bo̩ re ofo, kʼabo ku ma nyʼope gʼo̩do̩da chubi; "
4,"kʼama fʼalu o̩na ojukpologu re; kʼekuku e̩wñ eno̩ bo̩ re, kʼone̩ akwane̩ todu omuko̩la e̩we̩ kʼi agbo̩, ku ma fʼamo̩ma onobule̩ ku ma keli chi ukata; "
5,"ochochi, ama ño̩ railo e̩wñ ki dʼatate̩; e̩wñ okpo la jʼej o̩na; tak oli almond adikoko; kʼakpachi la chʼadu, kʼeñeju e̩wñ ma de̩ ge̩ n; todabu kʼone̩ anyʼunyi-wñ ki chʼogbegbele̩, oñ abo ku ma deku tale ej o̩na ej o̩na; "
6,"o̩gba tak iku ajifa le̩ muko̩da, abe̩k otube̩ o̩jamalia mukpo̩-fo̩, abe̩k o̩cha kpo̩fo̩ alu e̩bi omi, abe̩k injini ku ma du kpʼomiofo mukpabie̩ alu obuga, "
7,"tak ebutu mudabi tʼane̩pe̩te̩ ugbo kʼi de̩ akwoubi, kʼafu la mudabi tʼugbo O̩jo̩ kʼi dʼu wa. "
8,"O̩wai e-o̩wai, Ako̩la ñw ujeju ka-i; e̩wñ du chʼo̩wai."
9,"Ubi le̩ ge̩ abu kʼAko̩la ñw ujeju le̩ chenʼibe, i ño̩ ko̩ amone̩ e̩wñ ibe ema ge̩. I nakpibe̩, i kwotejane̩, i la fʼita ita wewe te̩ru jo̩. "
10,"Ako̩la ñw ujeju le̩ kwotejane̩ o̩la ki abe̩do̩, kpʼe̩wñ ku ma ko̩ tʼo̩kpakpa, owñ chʼo̩la ochochi."
11,"O̩la amanibe dab ebije ku ma du gwunyʼofe kʼokuno̩ kʼi lule̩, eyajo̩-wñ la dab ale ku ma fuka nyʼe̩wñ kpaka: adidala okate ko wa. "
12,"Anubi le̩ ge̩, o̩ma-mi, e̩ ki je̩ ñwu ma kʼuwe̩ e̩wñ o̩la; o̩takada etito̩ e̩che̩ i nʼuda n, oñ e̩wñ eko̩che̩ ololo agwʼo̩re̩la uhia."
13,"Ukpoji o̩la-i chaka de̩; a fʼe̩wñ du gbo̩ me̩; railo O̩jo̩, kʼe̩ fʼuko̩ uko̩ kʼi te̩ de; todu e-ki chʼo̩gbodudu e̩wñ e-one̩de̩. "
14,"Todu O̩jo̩ adʼuko̩lo̩ okoke du wʼef ajo̩, i chaka chʼe̩wñ du ki maja, dagba i nyo̩ dagba i bie̩ne̩."
