Verse,Text
1,Oku amachichi je̩ ñw ekpo e̩ne̩ ki achʼotulale alu;
2,"E̩do̩ anibe dʼo̩wo̩ awo̩to̩-wñ,"
3,"Ochochi e̩gba kʼakamagbo̩ alule̩ ej o̩na, ibe nyaru owñ,"
4,"Iche̩wñ kʼe̩do̩ e̩ne̩ ki nʼo̩da chane̩ ekparʼe̩, e̩ ki kwo bʼuña-we̩ te̩ n,"
5,"E̩bie̩ne̩ʼka kʼomi li o̩gane̩ olu-i do̩mo̩, i dabe̩ne̩ kʼila ki kwʼugbo e̩no̩-da; "
6,ma dʼidada gugu ef uña o̩gba oñ amanana gugu ej ubi. 
7,"Omi li abu kʼamadu tanʼanya, kʼamagboji lule̩ ane̩pe̩te̩ dabe̩ne̩ kʼamadu."
8,E̩ne̩ ki agwʼura añwa tʼef uwñ;
9,"E̩ne̩ ki akʼokuta okuta achʼo agbe,"
10,"Iche̩wñ kʼalu ebije ma le̩ n, kʼone̩ ma no̩ alu-wñ n,"
11,"Ejo fʼone̩ lo̩ tak achifamu kʼi gbʼo̩ ibe,"
12,"O̩la ki kwef alu anibe afʼone̩ mʼo̩ o̩la,"
13,"Uchane̩ o̩la alu-wñ chʼidada,"
14,"Idada akekale̩ nyʼo̩gba,"
15,"Akanya kʼamake̩do̩nola-ma ache agwʼuma uhia,"
16,"Atogwo ñw e̩, O ane̩, e̩gba kʼonu-we̩ chʼimo̩to̩,"
17,"O ane̩, e̩gba kʼonu-we̩ chʼomone̩, e̩ gbede,"
18,Iñelebu aje̩ ñw ojokunyi atada;
19,"Ma hi o̩je̩ uyo̩ tod anyi,"
20,"E̩ ki bʼonu ina n, i chaka chʼef e̩do̩-we̩, e̩ che n;"
