Verse,Text
1,"Onugo e̩ne̩ du ki nafʼo̩la-wñ kamuhite̩ ñw abo̩da ki nʼowñ, todu o̩da du do̩mo̩ tʼe-ki kwʼugbo O̩jo̩ le n. E-ki do̩mo̩ abajo̩-i O̩jo̩ ko jo̩-i. "
2,"Todu abe̩le̩, e̩ne̩ ki ako̩ e̩gba e̩wñ kʼo̩da ka, mak e̩wñ kʼO̩jo̩ du nyane̩ oñ i akobo̩ le̩; abo ku ma kobʼo̩ fʼajo̩ fa bʼo̩la-ma ma me̩. "
3,"Todu ame̩nuto̩gba chʼe̩wñ ubailo ugbo uko̩lo̩ e̩nyo̩ n, chai ugbo e-ki bie̩ne̩. I la dʼuwe̩ e̩do̩ kʼe̩ we erailo o̩da? Mak e̩ che e̩wñ ki nyo̩, tak uwe̩ anʼuñwulo̩ ugbo-wñ; "
4,"todu owñ chʼache e̩wñ ñw O̩jo̩ kʼe̩wñ ki nyo̩ ñw e̩. I muda che̩wñ kʼuwe̩ dʼef e̩wñ bie̩ne̩ eche mak e̩ narailo; todu ugbada kʼi ne̩ chʼofofo n; todu achʼe̩wñ ñw O̩jo̩ i che, owñ chʼanache̩ kʼi awe̩do̩ rʼe̩ne̩ ki dʼef e̩wñ e̩bie̩ne̩ ache. "
5,"Lef e-le̩ oñ i dukpe̩ ku me̩ fʼo̩la-me̩ kamuhite̩ ñw u, i chʼutodu uwe̩do̩ kate n, chai tod akone̩-o̩la ki dʼef e̩do̩-we̩ ge̩. "
6,Todu e̩wñ ki chi ku me̩ re̩ ma de̩; todu ama chʼame̩nuko̩lo̩ O̩jo̩ ku ma dikpala e̩wñ-i gbage̩de̩. 
7,"Me̩ ki rʼo̩me̩ ñw e̩ne̩ du ku me̩ nʼo̩me̩; e̩ne̩ ku ma dʼo̩kane̩ ñw u me̩ nadʼo̩kane̩ ñw u; e̩ne̩ ku ma dʼo̩kʼo̩da ñw u me̩ nadʼo̩kʼo̩da ñw u; e̩ne̩ ku ma railo-wñ, me̩ narailo-wñ; e̩ne̩ ku ma bʼojima mʼo̩, me̩ nabumʼo̩."
8,"Me̩ ki je̩ e̩ne̩ du o̩me̩ n, chai efe̩do̩ omune̩; todu e̩ne̩ ki afe̩do̩ e̩ne̩ omune̩ fʼe̩wñ o̩lo̩da chekpa me̩. "
9,"E̩ ki tene o̩ya e̩ne̩ omune̩ n, e̩ ki kpone̩ n, e̩ ki joji n, e̩ ki chʼejufufu n, i la che̩wñ kʼo̩la uko̩ omune̩ ojoji ño̩ do̩mo̩, o̩chaka-wñ rʼoji jo̩ ef o̩la okate-i kakini, E̩ ki fe̩do̩ ekeji-we̩ dab o̩la-we̩. "
10,Ufe̩do̩ achuko̩lo̩ e̩bie̩ne̩ ñw ekeji-wñ n; todule̩ ufe̩do̩ chʼe̩wñ o̩lo̩da echekpa.
11,"Kpʼe-i ge̩ kakini, Abu ku me̩ chema iko-i kakini, Adiko ku me̩ jolu lewa me̩; todu fa-i ujadu-wa me̩ru tʼe̩gba kʼa ke̩do̩no le. "
12,"O̩jo̩ du kpo̩kpe̩ me̩; o̩jo̩ la me̩ eñwa; todule̩ awa ki mʼuko̩lo̩ e̩chubi gwojane̩, kʼa la mʼe̩wñ ido̩na ogu ugane̩ ko nyʼo̩la. "
13,"A ki tale e̩te̩le̩ dabe̩ne̩ ki chʼoro̩ka; awa ki jʼef e̩wñ awulu kpai o̩te̩ eñmo̩ n, awa ki jʼef ejuaga kpai e̩wñtuñ eche n, awa ki jʼef aro̩ ero̩ kpai ogu eja n. "
14,Me̩ kʼi muda mʼOndu Jisus Kraisti dutʼo̩la; me̩ ki kpʼibe tane̩ tod e̩wñ kʼo̩re̩la achʼe̩ño̩-wñ n.
