Verse,Text
1,"Tak abo Zif lewʼugbo So̩l Gibea, ma kakini, Defid dʼo̩la-wñ maja uwo Hakila, e-ki dʼo̩gba aje̩tachi o̩mo̩ le̩ n? "
2,"Taku So̩l kwane̩, oñ i gwo̩ru nyʼaje̩tachi Zif o̩mo̩, aboke̩le̩ icham nyʼo̩gwo̩ko me̩ta kʼi chi kwef abo Israe̩l jʼugbo-wñ ku ma tene Defid ef aje̩tachi Zif le̩. "
3,"Oñ So̩l lewa ruru jo̩ uwo Hakila, kʼi dʼo̩gba aje̩tachi ej o̩na o̩mo̩. Defid la gugu ef aje̩tachi, oñ i li abu ku So̩l atʼo̩ ubi ef aje̩tachi le̩. "
4,"Todule̩ Defid fʼabo ku ma tu ane̩ kpe̩, oñ ma ma ka ku So̩l lewa, ochochi. "
5,"Taku Defid kwane̩ oñ i lewʼugbo ku So̩l ru le̩. Defid la li ugbo ku So̩l dachi, kpai Abina, o̩ma Ne̩r, kʼi chʼonu ogu-wñ; So̩l la dachi ef o̩gba ugbo ku ma kʼane̩ jo̩, amone̩ la ruru jo̩ dʼo̩ ka."
6,"Taku Defid mʼohi du ñw Ahi-me̩le̩k, e̩ne̩ abo He̩t le̩, kpai Abishai, o̩ma Ze̩ruaya kʼi chʼo̩maye Jo̩ab, kakini, E̩ne̩ alebʼumi nyʼugbo So̩l ef uru o̩mo̩? Tak Abishai kakini, Nale bʼuwe̩. "
7,"Abe̩le̩ Defid kpai Abishai lewa ugbo amone̩ le̩ odu. E̩ la go, So̩l dachi alolu ef o̩gba ugbo kʼane̩ jo̩, o̩kwo̩-wñ tunyʼane̩ ugbo oji-wñ; oñ Abina kpai amone̩ le̩ dachi lʼo daka. "
8,"Tak Abishai ka ñwu Defid kakini, O̩jo̩ mʼe̩nebi-we̩ du tʼef o̩wo̩-we̩ eñini me̩: todule̩ narodubʼe̩ fai, e̩ je̩ ñwu mi dʼo̩kwo̩ gwunyʼu tunyʼane̩ onukate, omi agwunyʼu onu meji n. "
9,"Taku Defid ka ñwu Abishai kakini, E̩ ki kpa n; todu e̩ne̩ neke dʼo̩wo̩ dufu achagwunyʼe̩ne̩ ku Jihofa fʼekpo ba tʼo̩ oji ki ma chʼabi i je̩ n? "
10,"Oñ Defid kakini, Oji Jihofa! Jihofa adʼu kpa; abe̩k o̩jo̩ uku-wñ awa; abe̩k okogu i anyi tak i alenyo̩. "
11,"Jihofa ki kpo̩na, o̩wo̩-mi edu dufu chʼagwunyʼe̩ne̩ ku Jihofa fʼekpo ba tʼo̩ oji; ama fa-i nagbo̩ko̩bʼuwe̩ kʼe̩ mʼo̩kwo̩ kʼi dʼugbo oji-wñ du, kpai o̩cha omi-wñ, kʼa lo wa. "
12,"Abe̩le̩ Defid mʼo̩kwo̩ kpai o̩cha ki dʼugbo oji So̩l ko̩; taku ma kwʼo̩mo̩ le. E̩ne̩ du la li n, ma la ma n, e̩ne̩ du la ji olu n; todu o̩chaka ma jʼalolu, todabu kʼolu lile kʼi kwʼugbo Jihofa wa fʼuma mu."
13,"Taku Defid le tʼo̩wo̩ʼka-wñ o̩mo̩, oñ i kwodago oj uwo o̩najiji; agbagba-ma te̩ nana; "
14,"taku Defid kwado̩ amone̩ le̩, kpai Abina, o̩ma Ne̩r; i kakini, Uwe̩ adohi n, Abina? Tak Abina dohi kakini, Uwe̩ e̩ne̩ akwado̩ onu-i? "
15,"Taku Defid ka ñw Abina kakini, I chʼe̩ne̩ke̩le̩ uwe̩ che n? E̩ne̩ dab uwe̩ oj ane̩ Israe̩l? E̩wñ chi kʼe̩ ma fʼide odu-we̩ onu de n? Todu e̩ne̩ʼka kwef amone̩ wa kʼi dʼonu kʼi chʼodu-we̩-i kpa. "
16,"E̩wñ kʼuwe̩ che-i nyo̩ no. Oji Jihofa, ame̩ chʼame̩ne̩ uku, todabu ku me̩ ma fʼide odu-me̩ ku Jihofa fʼekpo ba tʼo̩ oji de n, e̩ go ugbo kʼo̩kwo̩ onu de̩ fa-i kpai o̩cha omi ki dʼugbo oji-wñ ge̩."
17,"Taku So̩l mejuma omuko̩la Defid, oñ i kakini, Omuko̩la-we̩ de̩, Defid o̩ma-mi? Taku Defid kakini, Omuko̩la-mi de̩, odu-mi, o Onu. "
18,"Oñ i kakini, E̩wñ chi kʼodu-mi anʼadu-wñ ule-i ta? Todu ab u che? Abe̩k e̩bie̩ne̩ e̩wñ dʼef o̩wo̩-mi? "
19,"Todule̩ fa-i nagbo̩ko̩bʼe̩, odu-mi onu-i, kʼi gbo̩ o̩la adu-wñ-i. Iche̩wñ kʼi che Jihofa fʼe̩ ke̩che̩ tʼumi o̩la, je̩ ñw u ki gbo̩ ekpo e̩wñ ele; i muda che̩wñ ki chʼamo̩ma amone̩ che, ama ki mu ma eju Jihofa. Todu ma fʼumi ne̩ tʼo̩do̩da eñini-i, kʼu we enʼukpe̩ ef e̩wñ ogu e-Jihofa. Ma kakini, Lo, kʼe̩ re̩ amo̩jo̩ omune̩. "
20,"Todule̩ fa-i e̩ je̩ ñw e̩bie̩-mi ki dajane̩ ubi Jihofa n. Todu itakpiti oñ onu Israe̩l wa atene-i, dabe̩ne̩ kʼe̩ne̩ʼka ado̩de̩ agbailo oj uwo uwo."
21,"Taku So̩l kakini, U fʼadure ta! Mudabiwa, o̩ma-mi; todu u ñʼachʼuwe̩ e̩bie̩ne̩ ge̩ n, abu kʼiñmi-mi chʼo̩me̩me̩le̩ eju-we̩ eñini-i. Go, idada u te̩tache-i u ño̩ la tabale. "
22,"Taku Defid dohi, i kakini, Go, o̩kwo̩-we̩ de̩, O onu! E̩ je̩ ñw okolobiaʼka ki wʼemi amʼu du. "
23,"Jihofa la adu o̩kpakpa-wñ kpai o̩kpaka-wñ ñw e̩ne̩ne̩ne̩ne̩; todabu ku Jihofa mʼuwe̩ du tef o̩wo̩-mi eñini, kʼomi ma jʼadʼo̩wo̩-mi dufu chʼagwunyʼe̩ne̩ ku Jihofa fʼekpo ba tʼo̩ oji n."
24,"E̩ la go, alu kʼonugo oji-we̩ chʼe̩wñ ina ina eju-mi eñini-i, alu le̩ onugo oji e-mi ki ño̩ mud e̩wñ ina eju Jihofa, kʼi la ño̩ mʼumi gba kwef o̩pe̩cha chaka. "
25,"Taku So̩l ka ñwu Defid kakini, O̩jo̩ ki de̩nyo̩ ñw e̩, Defid o̩ma-mi; eche uwe̩ ache e̩wñ, edu uwe̩ adu chuu. Abe̩le̩ Defid le owñ, oñ So̩l mudabi tʼe̩gu-wñ."
