Verse,Text
1,Oñ Samiue̩l imo̩to̩ le̩ nache e̩wñ ñwu Jihofa eju Ilai. Iko le̩ o̩la Jihofa aña; ane̩ ego chʼo̩gbe̩nugbe̩ n.
2,"Oñ iko le̩ abu kʼIlai la dachi e̩gu-wñ (eju-wñ chane̩ echubi e̩gba le̩ me̩, i gane̩ nyo̩nyo̩ ge̩ n); "
3,"agege O̩jo̩ la kpalu ta n, ku Samiue̩l dachi ef unyi Jihofa ugbo kʼakpati O̩jo̩ de̩. "
4,"Taku Jihofa fu Samiue̩l do̩, oñ i je̩ kakini, Omi de̩! "
5,"Tak i fule nyʼugbo Ilai, i kakini, Omi de̩, todu uwe̩ do̩ mi. I kakini, U dʼudo̩ n; mudabi adachi. Abe̩le̩ i nyʼadachi. "
6,"Taku Jihofa ño̩ dʼudo̩ kakini, Samiue̩l! Taku Samiue̩l kwane̩ oñ i nyʼugbo Ilai, i kakini, Omi de̩; todu uwe̩ do̩ mi le̩. Oñ i dohi kakini, U dʼudo̩ n, o̩ma-mi; nyʼadachi ke. "
7,"Samiue̩l la ma Jihofa iko le̩ ta n, o̩la Jihofa la tejugede ñw u ta n. "
8,"Taku Jihofa ño̩ do̩ Samiue̩l onuke̩ta ge̩. I kwane̩ nyʼugbo Ilai, oñ i kakini, Omi de̩; todu uwe̩ do̩ mi. Tak Ilai fuma ka ku Jihofa ado̩ imo̩to̩ okolobia le̩. "
9,"Todule̩ Ilai ka ñwu Samiue̩l kakini, Nyʼadachi; i la che̩wñ kʼi ado̩ we̩, uwe̩ ki kakini, Ka ke, Jihofa, todu adu-we̩ dʼemi aneti. Abe̩le̩ Samiue̩l nyʼadachi e̩gu-wñ."
10,"Taku Jihofa lewa dago, oñ i dʼudo̩ alu kʼi te̩te̩che̩ le̩, Samiue̩l, Samiue̩l! Oñ Samiue̩l kakini, Ka, todu adu-we̩ aneti-i. "
11,"Taku Jihofa ka ñwu Samiue̩l kakini. Go, nache e̩wñ ʼka Israe̩l kʼi aje̩ ñw eti mejeji e̩ne̩ du kʼi agbʼo̩ achʼo kpoo. "
12,"O̩jo̩ le̩ omi ache Ilai e̩wñ du kʼu ka ugbo abo unyi-wñ, akwʼuchane̩-wñ gbogbo tʼotitala-wñ. "
13,"Todu u ka ñw u ka kʼu nabʼudu, alu kʼoji ajo̩ ka, ñw abo unyi-wñ ogbegbele̩, tod udu ku ma fe̩ kʼowñ ma; todu amo̩ma-wñ fʼama bʼo̩la-ma oji ma, i la ba ma n. "
14,Todule̩ u la go̩ ñw abo unyi Ilai ka kʼudu kʼabo unyi Ilai fe̩ le̩ anʼugbo ku ma anʼe̩wñ iche̩bo̩ kpʼe̩wñ ele wa ñw O̩jo̩ achi udu-wñ ogbegbele̩ n.
15,"Oñ Samiue̩l dachi gbogbo o̩jo̩ muñwa, tak i mʼo̩na unyi Jihofa bi; Samiue̩l la railo eka oji ane̩ kʼi go le̩ ñw Ilai, "
16,"Tak Ilai fu Samiue̩l do̩, i kakini, Samiue̩l, o̩ma-mi. Oñ I dohi kakini, Omi de̩. "
17,"Tak i kakini, E̩wñ i ko̩la-wñ ñw e̩? Agba, e̩ ki dʼu maja ñwu mi n. O̩jo̩ ki chʼabe̩le̩ ñw e̩, kpʼe-kʼi tule, iche̩wñ kʼe̩ dʼe̩wñ kate ef e̩wñ du kʼi kañwe̩ le̩ maja ñwu mi. "
18,"Taku Samiue̩l danʼo̩la le̩ aka ñw u chaka, i dʼe̩wñʼkate maja ñw u n. Tak i kakini, Jihofa de̩, i ki che e̩wñ ki nyʼo̩ eju."
19,"Oñ Samiue̩l nagbʼo̩kone̩ alo, Jihofa la dʼugbo-wñ. I la je̩ ñw o̩la-wñ okate tinyo̩ n. "
20,Abe̩le̩ abo Israe̩l chaka akwo Dan gbogbo wa Birshiba fuma ka ku Samiue̩l mud akache̩ Jihofa kpaka me̩. 
21,Taku Jihofa ño̩ tejugede Shailo ge̩; todu Jihofa dʼo̩la-wñ dufu ñwu Samiue̩l Shailo o̩mo̩ lef o̩la Jihofa.
