Verse,Text
1,"Taku Defid ka ef e̩do̩-wñ kakini, Nalenyo̩ o̩jo̩ʼka o̩wo̩ So̩l chuu; i nʼe̩wñ du ki nyo̩ ñw omi tʼera tʼane̩ abo Filistia le n; tak uhia etene mi ef alo̩me̩ Israe̩l du ahia So̩l. Abe̩le̩ tak u nafʼo̩ o̩wo̩. "
2,"Taku Defid kwane̩ owñ kpai one̩ ulo̩gwa ku ma jʼugbo-wñ mudaba tugbo Akish o̩ma Mao̩k, onu Gat. "
3,"Taku Defid bʼAkish gugu Gat owñ kpai abo-wñ. E̩ne̩ne̩ne̩ne̩ nʼabunyi-wñ tu Defid kpai amo̩ya-wñ meji, Ahinoam, e̩ne̩ Je̩zree̩l, kpai Abige̩l, e̩ne̩ Karme̩l, o̩ya Nebal le̩. "
4,"Taku ma mudu ka ñwu So̩l ka ku Defid ra tu Gat, oñ i ma ño̩ tejane̩ uwñ ge̩ n."
5,"Taku Defid ka ñwu Akish kakini, Iche̩wñ kʼe̩ li mi eju abajo̩-i, e̩ je̩ ñwu ma bʼuña ñwu mi ef ewoʼka egbili kʼu dodo o̩mo̩. Todu abile kʼadu-we̩ adodo ewo onu-i kpʼuwe̩? "
6,Tak Akish mu Ziklag du ñw u o̩jo̩ le̩. Todule̩ o̩wo̩ amonu Juda ne̩ Ziklag gbogbo tʼeñini. 
7,Oñ aluka o̩jo̩ ku Defid dodo ane̩ Filistia chʼo̩do̩ odukulu kpai ochu me̩le̩.
8,"Taku Defid le teke kpʼewo abo Ge̩shur oka fo̩ kpʼe-abo Geze̩r kpʼe-abo Amale̩k; todu abo le̩ chʼabo ki dodo ane̩ le̩ kwʼigbelegbele, owñ chʼabu kʼone̩ anyi Shur, gbogbo wʼane̩ Ijipti. "
9,"Defid la fʼane̩ le̩ gwoda, i la tʼe̩ne̩ke̩le̩ kpʼonobule̩ no̩ ki deju n, oñ i mʼame̩wño̩re̩ egini kpʼamokuno̩ kpʼamo̩ke̩ke̩te̩ kpʼaminyakulumi kpʼe̩wñ o̩la-ma ko. Tak i mudabi wa, oñ i lewʼugbo Akish. "
10,"Tak Akish kakini, Abo ugbo oñ e̩ nyʼakpa ma fo̩ eñini-i ge̩? Taku Defid kakini, Abo Juda o̩wo̩ o̩pata o̩gane̩ kpʼabo Je̩rame̩l o̩wo̩ o̩pata o̩gane̩, kpʼabo Ken o̩wo̩ o̩pata o̩gane̩ ge̩. "
11,"Defid la tʼe̩ne̩ke̩le̩ abe̩k onobule̩ du no̩ ku ma deju kʼi ko ma wa Gat in, i ye̩ni, Tode̩gba ku ma dʼofe-wa dufu, kakini, Abe̩le̩ i te̩tache abu kʼi gugu ane̩ abo Filistia le̩. "
12,"Oñ Akish dʼo̩la Defid rʼochochi kakini, I je̩ ñw abo-wñ, abo Israe̩l, ahihie̩ne̩ uwñ ogbolo me̩; todule̩ adu-mi i che ogbegbele̩."
