Verse,Text
1,Fai me̩ gbo̩ e̩wñ ki Jihofa aka:
2,"O ame̩ uwo uwo, me̩ gbo̩ ukana Jihofa,"
3,"O abo-mi, e̩wñ omi che me̩?"
4,"Todu omi ko me̩ kwʼoj ane̩ Ijipti wa,"
5,"O abo-mi, fai me̩ rewa ibe ku Bele̩k, onu Moab ñwa,"
6,E̩wñ nane̩ nyʼo̩gba Jihofa?
7,Amokolo icham nyo̩gwo̩ko̩ wewe anyo̩ Jihofa eju?
8,"I ña we̩ e̩wñ ki nyo̩, O one̩;"
9,Omuko̩la Jihofa nakwa ñw ewo-i—
10,E̩wñ akoko bibi ño̩ bo̩ jʼef unyi e̩ne̩bibi ge̩?
11,Omi neke nʼe̩bo̩ olemi
12,Todu amanana-wñ che̩ko̩ ñw e̩wñ akpulu eche;
13,"Todule̩ oñ omi ño̩ fʼagbe ki bie̩ne̩ che we̩,"
14,"Uwe̩ aje̩ e̩wñ, i muda akʼuwe̩ efu n,"
15,"Uwe̩ akʼe̩wñ gbe̩, e̩ muda akʼo wʼunyi n;"
16,"Todu ma fʼe̩wñ uhio̩me̩ O̩mri de me̩,"
