Verse,Text
1,Atogwo ñw omi! Todu u dabe̩ne̩
2,"E̩ne̩ ki akpe̩do̩rʼo̩jo̩ lenyo̩ bʼane̩ ile̩ te̩ me̩,"
3,"Ma nʼo̩wo̩ meji ache e̩wñ e̩bie̩ne̩, o̩wo̩-ma le̩ aya;"
4,"E̩ne̩ ki nyo̩ tʼuma le ef uma dab ikeke,"
5,"E̩ ki dʼo̩la ekeji-we̩ rʼochochi n,"
6,"todu o̩me̩ne̩ke̩le̩ achʼata-wñ e̩de̩te̩,"
7,"I muda chʼe-mi, nakejuru Jihofa,"
8,"E̩ ki gwoye rʼumi oji n, O e̩nebi-mi;"
9,Omi ane̩ e̩do̩ e̩kpa e-Jihofa
10,"Tak e̩nebi-mi aliʼi,"
11,O̩jo̩ kʼe̩ nʼo̩do̩-we̩ awa!
12,Iko le̩ ma akwo Asiria gbogbo wʼewo ewo Ijipti
13,Ane̩ le̩ muda achʼalache̩ te̩
14,"Nʼo̩kpa-we̩ dejutʼabo-we̩,"
15,"Alu ki de̩ iko kʼe̩ kwʼoj ane̩ Ijipti dufu wa,"
16,Abo uche̩ichi uche̩ichi ali oñ anyo̩ ugbiti e-ma chaka amu ma;
17,"ma afʼebutu na dab ejo,"
18,"E̩ne̩ chʼO̩jo̩ ki dab uwe̩, kʼi atʼudu kʼone̩ fe̩ no̩?"
19,"I arida, i la adabi lʼuwa ejumoni,"
20,Uwe̩ adʼochochi ña Jeko̩b
