Verse,Text
1,"Tak uwe̩do̩ Jihofa ño̩ mutajo bʼIsrae̩l ma ge̩, oñ i fu Defid ke̩che̩ abʼuma ma, i kakini, Lo, kʼe̩ fʼabo Israe̩l kpʼabo Juda kaluka. "
2,"Tak onu ka ñwu Joab onu ogu-wñ kʼi dʼugbo-wñ le̩, kakini, E̩ nalelo lewa gu ef o̩lo̩pu abo Israe̩l chaka du, akwo Dan gbogbo wa Birshiba, kʼe̩ fʼamone̩ le̩ kaluka, kʼomi ku ma aluka amone̩. "
3,"Taku Joab ka ñw onu kakini, Jihofa O̩jo̩-we̩ kʼi nakʼamone̩ wa manyʼabo-i alu du ku ma de̩, ku ma dʼabe̩le̩ ugbo ogume̩lu; eju odu-mi onu kʼi li ma: ama e̩wñ chi kʼe̩wñ-i nyo̩ odu-mi onu eju ta? "
4,"I chaka ka abe̩le̩, o̩la onu fʼe-Joab du, kpai e-amagboji ogu-wñ. Taku Joab kpai amagboji ogu kwo dufu bʼo̩gba onu te̩ ku ma fʼabo Israe̩l kaluka. "
5,"Taku ma mu Jo̩rdan daba, oñ ma lewa ru Aroe̩r, o̩wo̩ awo̩to̩ ewo kʼi dʼalumeji o̩go̩ Gad gbogbo wa Jeza. "
6,"Oñ ma lewa Gilead kpai ane̩ Tatim-hodshi; oñ ma lewa Dan-jaan, ma la dagbala gbogbo wa Saidon, "
7,"oñ ma lewa aku Taya, kpai ewo ewo abo Hifai kpai abo Kenan chaka; oñ ma ledufu tʼo̩wo̩ o̩pata o̩gane̩ Juda, ugbo Birshiba. "
8,"Abe̩le̩ e̩gba ku ma lelo lewa ugbo du ane̩ le̩ kpa, e̩gba kʼochu me̩la nyʼo̩jo̩ ogu jo̩ ma doji wa Je̩rusale̩m. "
9,Taku Joab mʼaluka amone̩ kʼi kaluka le̩ du ñw onu; aboke̩le̩ ku ma nʼuwohi ku ma bʼo̩kwo̩chageli ewo̩ jo̩ ku ma jo̩ Israe̩l che icham nyʼo̩gwo̩ko̩ ugbo icham; aboke̩le̩ Juda la chʼone̩ icham nyʼo̩gwo̩ko̩ oli me̩gwa.
10,"Oñ e̩do̩ Defid kpabie̩ abu kʼi fʼamone̩ le̩ kaluka. Taku Defid ka ñwu Jihofa, U fʼadure inaina ta ugbo e̩wñ kʼu che-i, ama fai, O Jihofa, nagbo̩ko̩bʼuwe̩, mʼudu kʼadu-we̩-i fe̩ du tinyo̩; todu u fʼe̩wñ idada che tabale. "
11,"Tak e̩gba ku Defid kwane̩ odudu-wñ, o̩la Jihofa lewa ugbo Gad akache̩, kʼi chʼagane̩ Defid, kakini, "
12,"Lo, kʼe̩ ko̩la ñwu Defid kakini, Abu ki Jihofa ka de̩ E̩wñ me̩ta nadute̩ ñw e̩: e̩ dʼoka ef uwñ, kʼomi ki chʼe̩. "
13,"Abe̩le̩ Gad lewa ugbo Defid, oñ i mudu ka ñw u, i la ka ñw u kakini, O̩kpo̩ta akpa ane̩-we̩-i o̩do̩ mebie? Abe̩k uwe̩ ara rʼo̩gba abo ku ma chʼuwe̩ ope̩cha ku ma nʼuwe̩ ule ochu me̩ta? Abe̩k e̩wñ ibi adʼoj ane̩-we̩-i o̩jo̩ me̩ta? E̩ nafʼu lo, kʼe̩ kpibe ohi kʼu nadu dabiwa ñw e̩ne̩ kʼi kpe̩ mi wa-i. "
14,"Taku Defid ka ñwu Gad kakini, O̩pe̩cha kʼu dʼef uwñ-i gbe̩: a ki ñwa tef o̩wo̩ Jihofa; todu ejumomi e-wñ tabale; i ki la je̩ ñwu mi ñwa tef o̩wo̩ one̩ n dee."
15,"Abe̩le̩ Jihofa je̩ ñw e̩wñ ibi ki lewa bʼIsrae̩l ma akwo odudu gbogbo wʼiko kʼi da ñwu ma le̩; tak amone̩ chane̩ eku akwo Dan gbogbo wa Birshiba, aboke̩le̩-wñ che icham nyʼo̩gwo̩ko̩ e̩te̩gwa. "
16,"Tak e̩gba kʼonuche̩ O̩jo̩ fʼo̩wo̩ nadala rʼo̩wo̩ Je̩rusale̩m kʼi fu kpabie̩, e̩bie̩ne̩ le̩ wo̩ Jihofa, oñ i ka ñw onuche̩ kʼi akpa amone̩ bie̩ kakini, I bo̩jo̩ me̩; o̩wo̩-we̩ ki kadʼo̩mo̩ ke. Onuche̩ Jihofa le̩ la dʼugbo ajita e-Arauna e̩ne̩ Je̩bius, ugbo ku ma gwʼo̩ka-wñ. "
17,"Tak e̩gba kʼi li onuche̩ kʼi akpa amone̩ le̩, Defid ko̩la ñwu Jihofa, oñ i kakini, Go, omi dure, omi la fʼudu-i; i muda chʼame̩wño̩re̩ egini-i, e̩wñ ama che ke? Nagbo̩ko̩bʼe̩, o̩wo̩-we̩ ki kobʼomi kpʼabunyi ata-mi."
18,"Taku Gad lewʼugbo Defid o̩jo̩ le̩, oñ i ka ñw u kakini, Mute̩gu alo, kʼe̩ fʼubo̩ iche̩bo̩ ne ñwu Jihofa oj ajita ugwo̩ka e-Arauna, e̩ne̩ Je̩bius, le̩. "
19,"Taku Defid te̩gu le teju o̩la ku Gad ka, alu ku Jihofa ñwa le̩. "
20,"Tak Arauna nyope go, oñ i li onu kpʼabuko̩lo̩-wñ ku ma fʼeju darʼowñ awa. Tak Arauna ledufu, oñ i dojikane̩ o̩gba onu, eju-wñ la bʼane̩ ma. "
21,"Tak Arauna kakini, E̩wñ chi kʼodu-mi onu wʼugbo adu-wñ-i? Taku Defid kakini, Kʼu fʼajita ugwo̩ka le̩ la ef o̩wo̩-we̩, kʼu fʼubo̩ iche̩bo̩ ne ñwu Jihofa, todu e̩wñ ibi le̩ ki we, kʼi kwo bʼamone̩-i te̩. "
22,"Tak Arauna ka ñwu Defid kakini, Odu-mi onu ki namʼe̩wñ du ki nyʼowñ eju ko, kʼi mʼu ko che O̩jo̩; go, amokuno̩ tod iche̩bo̩ e̩gujo jo̩-i, e̩wñ ku ma ne̩ gwʼo̩ka kpai oli uno̩lo̩ amokuno̩ jo̩-i ki chʼiji. "
23,"E̩wñ le̩ du, O onu, Arauna ko ñw onu. Arauna laño̩ ka ñw onu, kakini, Uwe̩ ki ru Jihofa O̩jo̩-we̩ e̩do̩. "
