Verse,Text
1,"Taku Defid kakini, I ño̩ nʼe̩ne̩ unyi So̩l ki bo̩ kʼu nadʼumo̩la ñʼo̩ todu Jo̩natan? "
2,"Adu abo unyi So̩l oka la do̩mo̩ kʼodu-wñ ko̩ Ziba, oñ ma fʼu do̩ wʼugbo Defid; tak onu ka ñw u kakini, Uwe̩ che Ziba? Oñ i kakini, Adu-we̩ le̩ de̩. "
3,"Tak onu kakini, I nʼe̩ne̩ unyi So̩l du ki bo̩, kʼu nadʼumo̩la O̩jo̩ ñʼo̩ n? Taku Ziba ka ñw onu kakini, O̩ma Jo̩natan oka bo̩ ta, achika i che. "
4,"Tak onu ka ñw u kakini, Ugbo i de̩? Oñ Ziba ka ñw onu kakini, Go, i dʼunyi Machir, o̩ma Amie̩l, Lo-debar. "
5,"Taku Defid onu fʼone̩ kpe̩ amʼu du kwef unyi Machir, o̩ma Amie̩l, kwo Lo-debar wa. "
6,"Taku Me̩fibo̩she̩t, o̩ma Jo̩natan, kʼi chʼo̩ma So̩l le̩, lewʼugbo Defid, oñ i fʼeju bʼane̩ ma, i la dojikane̩. Taku Defid kakini, Me̩fibo̩she̩t. Oñ i dohi kakini, Go, adu-we̩ de̩. "
7,"Taku Defid ka ñw u kakini, E̩ ki railo n, todu nadʼumo̩la ñʼuwe̩ todu Jo̩natan, ata-we̩, chuu; naño̩ dʼane̩ uche̩ So̩l, ata-we̩, dabi ñw e̩ chaka, uwe̩ la ajʼuje̩wñ oji itebulu e-mi o̩ko̩ko̩lo̩. "
8,"Tak i dojikane̩ ñw u, oñ i kakini, Adu-we̩-i chʼe̩wñ? kʼuwe̩ adʼeju go oku abia kʼomi che-i?"
9,"Tak onu fu Ziba, adu So̩l le̩, do̩ wa, oñ i ka ñw u kakini, E̩wñ du ku So̩l kpʼabo unyi-wñ chaka ne̩ omi muko ñw o̩ma odu-we̩-i. "
10,"Uwe̩ la aluche̩-wñ, owñ chʼuwe̩ kpʼamo̩ma-we̩ kpai amadu-we̩: oñ uwe̩ akʼe̩ro-wñ wa kʼo̩ma odu-we̩-i kʼi nʼe̩wñ kʼi aje̩. Me̩fibo̩she̩t, o̩ma odu-we̩-i, muda aje̩ uje̩wñ oji itebulu e-mi o̩koko̩lo̩. Ziba le̩ la nʼamo̩ma e̩ne̩ke̩le̩ me̩gwe̩lu, kpʼamadu ogu. "
11,"Taku Ziba ka ñw onu kakini, Alu du kʼodu-mi onu ñwa ñw adu-we̩-i, abe̩le̩ adu-we̩ ache. Abe̩le̩ Me̩fibo̩she̩t jʼuje̩wñ oj itebulu Defid dabe̩ne̩ kʼo̩ma onuʼka. "
12,Me̩fibo̩she̩t la nʼo̩ma e̩ne̩ke̩le̩ kekeleʼka kʼodu-wñ ko̩ Maika. Abo du ku ma jʼunyi Ziba chʼamadu ñwu Me̩fibo̩she̩t. 
13,Abe̩le̩ Me̩fibo̩she̩t kwogugu Je̩rusale̩m; todu i nʼuje̩wñ aje̩ oj itebulu onu o̩ko̩ko̩lo̩. I la achika e̩re̩ meji.
