Verse,Text
1,Ku yi godiya ga 
2,Ku yi godiya ga Allahn alloli.
3,Ku yi godiya ga Ubangijin iyayengiji.
4,"Gare shi wanda shi kaɗai yake aikata abubuwan banmamaki,"
5,"Wanda ta wurin ganewarsa ya yi sammai,"
6,"Wanda ya shimfiɗa duniya a kan ruwaye,"
7,"Wanda ya yi manyan haskoki,"
8,"Rana don tă yi mulkin yini,"
9,Wata da taurari kuma don su yi mulkin dare;
10,Gare shi wanda ya kashe ’ya’yan fari Masar
11,Ya kuma fitar da Isra’ila daga cikinsu
12,Da hannu mai ƙarfi da hannu mai iko;
13,Gare shi wanda ya raba Jan Teku biyu
14,"Ya kawo Isra’ila ta tsakiyarsa,"
15,Amma ya share Fir’auna da mayaƙansa cikin Jan Teku;
16,"Gare shi wanda ya bi da mutanensa cikin hamada,"
17,"Wanda ya buge manyan sarakuna,"
18,"Ya karkashe manyan sarakuna,"
19,Sihon sarkin Amoriyawa
20,"Da kuma Og sarkin Bashan,"
21,"Ya kuma ba da ƙasarsu gādo,"
22,Gādo ga bawansa Isra’ila;
23,Shi wanda ya tuna da mu cikin ƙasƙancinmu
24,"Ya kuma ’yantar da mu daga abokan gābanmu,"
25,Wanda kuma ke ba da abinci ga kowace halitta.
26,Ku yi godiya ga Allah na sama.
