Verse,Text
1,Ubi e̩wñ kide̩ Jisus dabi dʼo̩la-wñ tejugede ñw amako̩che̩-wñ o̩l ohimini Taiberias: abu kʼi dʼu tejugede la de̩: 
2,"Saimo̩n Pita kpai To̩mas kʼi kʼodu Ukpe̩jima, kpai Natanie̩l kʼi kwo Kena e-Galili kpʼamo̩ma Ze̩be̩di, kpʼabomune̩ meji ef amako̩che̩-wñ jʼugboʼkate. "
3,"Saimo̩n Pita ka ñwu ma kakini, Nanyʼakpe̩ja. Ma ka ñw u kakini, Awa kpʼuwe̩ akpe̩re̩. Taku ma ledufu oñ ma kwotʼo̩ko̩; ma la mʼe̩wñ du odu o̩jo̩ le̩ n."
4,Abu kʼo̩jo̩ añwa Jisus la dago eti ohimini; amako̩che̩ muda ma ka ku Jisus de̩ n. 
5,"Todule̩ Jisus ka ñwu ma kakini, Abimo̩to̩, me̩ nʼuje̩wñ? Ma dohi ñw u kakini, Ehee. "
6,"Oñ i ka ñwu ma kakini, Me̩ rʼiga tʼo̩wo̩ awo̩to̩ o̩ko̩, taku me̩ ali. Todule̩ ma rʼo̩, oñ ma ño̩ bo̩jo̩ ku ma fʼo̩ ge̩ n noj e̩ja ki che̩ko̩-wñ. "
7,"Todule̩ ako̩che̩ ku Jisus fe̩do̩ le̩ ka ñwu Pita kakini, Ondu de̩. Todule̩ abu ku Saimo̩n Pita gbo̩ ka kʼOndu de̩, i mʼikagwoji-wñ du lʼago, (todu i tʼo̩la ofo), tak i fʼo̩la-wñ ro̩ tef ohimini. "
8,"Amako̩che̩ kibo̩ muda tʼo̩mo̩ko̩ afʼiga e̩ja wa, todu ma jiji rʼane̩ n, i la dab ohibo̩wo̩ o̩gwo̩ko̩."
9,"Todule̩ abu ku ma mudachi tʼane̩, ma li una ige̩ ane̩ o̩mo̩ kʼe̩ja jʼoji-wñ kpai akala. "
10,"Jisus ka ñwu ma kakini, Me̩ kʼe̩ja egini kwef e̩ja ku me̩ mu fa-i le̩ wa. "
11,"Todule̩ Saimo̩n Pita kwo̩tʼo̩ko̩ oñ i fʼiga le̩ fa wʼane̩, ame̩ja lile oli me̩ta nyoke me̩ta che̩ko̩-wñ; abu ku ma chaka chewewe iga le̩ jada n. "
12,"Jisus ka ñwu ma kakini, Me̩ lewa kpucho̩. E̩ne̩ du ef amako̩che̩ le̩ la gbe̩do̩ tʼowñ ene kakini, E̩ne̩ uwe̩ che n, abu ku ma chema ka kʼOndu de̩. "
13,"Jisus lewa oñ i mʼakala le̩ gba, i mʼu du ñwu ma, kpai e̩ja egini, abe̩le̩ ge̩. "
14,E-le̩ mud onu e̩ke̩ta ku Jisus kwotejugede ñw amako̩che̩-wñ abu kʼi dajikwane̩ kwef abo ki ku.
15,"Todule̩ e̩gba ku ma fʼucho̩ kpa, Jisus ka ñwu Saimo̩n Pita kakini, Saimo̩n, o̩ma Jo̩n, e̩ fe̩do̩ mi tʼabo ki jo̩-i le? I ka ñw u kakini, I-i, Ondu; e̩ chema ka kʼu nache̩do̩ we̩. I ka ñw u kakini, Kʼe̩wñ ñw amala-mi je̩. "
16,"I dabi ka ñw u onu ekeji kakini, Saimo̩n, o̩ma Jo̩n, e̩ fe̩do̩ mi? I ka ñw u kakini, I-i, Ondu, e̩ chema ka kʼu nache̩do̩ we̩. I ka ñw u kakini, Dejutʼamala-mi. "
17,"I ka ñw u onu e̩ke̩ta kakini, Saimo̩n, o̩ma Jo̩n, e̩ che̩do̩ mi? Pita chʼe̩do̩dudu todabu kʼi ka ñw u onu e̩ke̩ta le̩ kakini, E̩ che̩do̩ mi? Oñ i ka ñw u kakini, Ondu, uwe̩ chema e̩wñ du; uwe̩ chema ka kʼu nache̩do̩ we̩. Jisus ka ñw u kakini, Kʼuje̩wñ ñw amala-mi. "
18,"Ami, ami, naka ñw e̩ kakini, E̩gba kʼe̩ chʼimo̩to̩ e̩ dʼe̩wñ lʼo̩la-we̩ ago de̩, ugbo du ki la dʼuwe̩ e̩do̩ e̩ tale e̩gbale̩; ama e̩gba kʼe̩ gbo uwe̩ anʼo̩wo̩-we̩ dala oñ e̩nomune̩ adʼe̩wñ lʼuwe̩ ago de, tak i adʼuwe̩ nyʼugbo ki ma dʼuwe̩ e̩do̩ n. "
19,"I la ka e-le̩ ki chʼujiwe alu kʼuku kʼi aku kʼi adojima ñw O̩jo̩ ade̩. Tak abu kʼi f ʼe-kide̩ ka i ka ñw u kakini, Tʼumi ubi."
20,"Pita murida, oñ i li ako̩che̩ ku Jisus fe̩do̩ le̩ kʼi tʼo̩ ubi, owñ chʼe̩ne̩ ki ño̩ chubiyʼagbe̩do̩-wñ e̩gba o̩je̩-o̩kpane̩ le̩, kʼi la ka ñw u kakini, Ondu, e̩ne̩ chʼe̩ne̩ ki adʼuwe̩ ñw amone̩ mu? "
21,"Todule̩ abu ku Pita fʼe̩ne̩ le̩ li i ka ñwu Jisus kakini, Ondu, owñ-i fa? "
22,"Jisus ka ñw u kakini, Iche̩wñ ki dʼumi e̩do̩ kʼi gugu gbogbo tak u wa, o̩wo̩-we̩ do̩? Uwe̩ ki tʼumi ubi. "
23,"Todule̩ o̩la le̩ kwodufu tef amo̩maye le̩ kakini, Ako̩che̩ kide̩ aku n; Jisus muda aka ñw u ka kʼi aku n in, chai, Iche̩wñ ki dʼumi e̩do̩ kʼi gugu gbogbo tak u wa, o̩wo̩-we̩ do̩?"
24,"Owñ le̩ chʼako̩che̩ kʼi agba e̩wñ-i ibenu, kʼi la fʼe̩wñ-i ko̩ rʼef o̩takada; a la ma ka kʼibenu kʼi agba chʼochochi."
25,"E̩wñ omune̩ wewe ku Jisus che la ño̩ do̩mo̩ ge̩; iche̩wñ ku ma fʼe̩wñ le̩ ko̩ rʼef o̩takada okoka, eju-mi ile̩-i ma anʼuña bʼo̩takada ku ma ko̩ le̩ jo̩ n."
