Verse,Text
1,"Oñ o̩jo̩ ejodudu ef o̩jo̩ mebie Me̩ri Magdalini, awa alu oji inajo̩ e̩gba kʼane̩ che̩chubi ta, oñ i li abu ku ma mʼokuta du bʼalu oji te̩. "
2,"Todule̩ i fule wʼugbo Saimo̩n Pita kpʼugbo ako̩che̩ omune̩ e-ku Jisus che̩do̩-wñ le̩, oñ i ka ñwu ma kakini, Ma mʼOndu du kwef oji me̩, a la mʼugbo ku ma dʼu te̩ n. "
3,"Todule̩ Pita kpʼakoche̩ omune̩ le̩ ledufu, oñ ma lewʼalu oji. "
4,"Ama meji la fule kpe̩re̩, ako̩che̩ omune̩ le̩ muda fule tu Pita le, oñ i lewa alu oji ejodudu. "
5,"Oñ abu kʼi te̩kpe̩ go, i li o̩kpe̩ le̩ abu kʼi jʼane̩; i muda gudu tejefu n. "
6,"Todule̩ Saimo̩n Pita la tʼo̩ ubi awa, oñ i mugudu tef oji, i la li abu kʼo̩kpe̩ line̩n tʼane̩ "
7,"kpai ugbogbo ki jʼoji-wñ, kʼi ma la tʼane̩ ugbo o̩kpe̩ le̩ n, i muda chʼe̩che̩ jʼugboʼka ojoji. "
8,"E̩gbale̩ tak ako̩che̩ omune̩ e-kʼi wʼugbo oji o̩gba le̩ mugudu tejefu, oñ i fʼu li, i laño̩ do̩rʼochochi. "
9,"Todu e̩gbale̩ ma mʼoji O̩takada O̩la O̩jo̩ kʼi kakini, I dukpe̩ kʼowñ ki kwane̩ kwef abo ki ku, ta n. "
10,Todule̩ amako̩che̩ ño̩ dabi kwʼo̩mo̩ le tʼo̩ja-ma.
11,"Me̩ri muda dago o̩do̩da oji le̩ araku. Todule̩ abu kʼi do̩mo̩ araku i te̩kpe̩ gʼef oji, "
12,"oñ i li amonuche̩ meji ku ma kʼe̩wñ efufu bʼo̩la ma gugu, oka dʼugbo oji-wñ, oka la dʼugbo e̩re̩-wñ ugbo kʼaño̩la Jisus dachi le̩. "
13,"Tak abo le̩ ka ñw u kakini, Onobule̩, e̩wñ chʼe̩ aku? I ka ñwu ma kakini, Todabu ku ma mʼOndu-mi du, u la mʼugbo ku ma dʼowñ te̩ n. "
