Verse,Text
1,"Wane ne wannan mai zuwa daga Edom,"
2,"Me ya sa rigunanka suka yi ja,"
3,“Na tattake ’ya’yan inabi ni kaɗai;
4,"Gama ranar ɗaukan fansa tana a cikin zuciyata,"
5,"Na duba, amma babu wanda zai taimaka,"
6,Na tattake al’ummai cikin fushina;
7,Zan ba da labarin alherin 
8,"Ya ce, “Babu shakka su mutanena ne,"
9,"Cikin dukan damuwarsu shi ma ya damu,"
10,Duk da haka suka yi tawaye
11,Sa’an nan mutanensa suka tuna
12,wanda ya aika hannu ɗaukakarsa mai iko
13,wanda ya bishe su cikin zurfafa?
14,"kamar shanun da suke gangarawa zuwa kwari,"
15,Ka duba daga sama ka gani
16,"Amma kai Ubanmu ne,"
17,"Don me, ya "
18,"Gama a ɗan lokaci mutanenka suka mallaki wurinka mai tsarki,"
19,Mu naka tun fil azal;
