Verse,Text
1,Tabbatacce hannun 
2,Amma laifofinku sun raba
3,"Gama hannuwanku sun ƙazantu da jini,"
4,Babu wani mai ce a yi adalci;
5,Suna ƙyanƙyashe ƙwan kāsā
6,Yanar gizo-gizonsu ba amfani don tufa;
7,Ƙafafunsu sukan gaggauta zuwa aikata zunubi;
8,Ba su san hanyar salama ba;
9,"Saboda haka gaskiya ta yi nisa da mu,"
10,"Kamar makafi, sai lallubar bango muke yi,"
11,Muna gurnani kamar beyar;
12,"Gama laifofinmu suna da yawa a gabanka,"
13,tawaye da mūsun 
14,Saboda haka aka kau da yin gaskiya
15,"Gaskiya ta ɓace gaba ɗaya,"
16,"Ya ga cewa babu wani,"
17,"Ya yafa sulke a matsayin rigar ƙirji,"
18,"Bisa ga abin da suka yi,"
19,"Daga yamma, mutane za su ji tsoron "
20,"“Mai fansa zai zo Sihiyona,"
21,"“Game da ni dai, ga alkawarina da su,” in ji "
