Verse,Text
1,"“Ku zo, dukanku masu jin ƙishi,"
2,"Don me za ku kashe kuɗi a kan abin da ba abinci ba,"
3,Ku kasa kunne ku kuma zo gare ni;
4,"Duba, na mai da shi shaida ga mutane,"
5,"Tabbatacce za ku kira al’umman da ba ku sani ba,"
6,Ku nemi 
7,Bari mugu ya bar irin halinsa
8,"“Gama tunanina ba tunaninku ba ne,"
9,"“Kamar yadda sammai suke can nesa da ƙasa,"
10,Kamar yadda ruwan sama da dusar ƙanƙara suke
11,haka maganata da take fitowa daga bakina.
12,Za ku fita da farin ciki
13,"A maimakon sarƙaƙƙiya, itacen fir ne zai tsiro,"
