Verse,Text
1,"Da ma za ka tsage sammai ka sauko,"
2,Kamar sa’ad da wuta takan ci rassa
3,"Gama sa’ad da ka aikata abubuwan bantsoron da ba mu sa tsammani ba,"
4,"Tun fil azal babu wanda ya taɓa ji,"
5,"Kakan taimaki waɗanda suke murnan yin abin da yake daidai,"
6,"Dukanmu mun zama kamar wanda yake marar tsabta,"
7,Babu wanda yake kira bisa sunanka
8,"Duk da haka, "
9,"Kada ka yi fushi fiye da kima, ya "
10,Biranenka masu tsarki sun zama hamada;
11,"Haikalinmu mai tsarki da kuma mai daraja, inda kakanninmu suka yabe ka,"
12,"Bayan dukan wannan, ya "
