Verse,Text
1,"“Ku kasa kunne gare ni, ku da kuna neman adalci"
2,"dubi Ibrahim, mahaifinku,"
3,Tabbatacce 
4,"“Ku kasa kunne gare ni, mutanena;"
5,"Adalcina na zuwa da sauri,"
6,Ku daga idanunku zuwa sammai
7,"“Ku ji ni, ku da kuka san abin da yake daidai,"
8,Gama asu za su cinye su kamar riga;
9,"Ka tashi, ka tashi! Ka yafa wa kanka ƙarfi,"
10,"Ba kai ba ne ka busar da teku,"
11,Waɗanda 
12,“Ni kaɗai ne na ta’azantar da ku.
13,har da kuka manta da 
14,Ba da daɗewa za a ’yantar da ’yan kurkuku;
15,Gama ni ne 
16,Na sa maganata a bakinka
17,"Ki farka, ki farka!"
18,Cikin dukan ’ya’yan da ta haifa;
19,"Waɗannan masifu riɓi biyu sun auko miki,"
20,’Ya’yanki sun sume;
21,"Saboda haka ki ji wannan, ke mai wahala,"
22,Ga abin da 
23,"Zan sa shi a hannuwan masu gwada miki azaba,"
