Verse,Text
1,"Ki farka, ki farka, ya Sihiyona,"
2,Ki kakkaɓe ƙurarki;
3,Gama ga abin 
4,Gama ga abin da 
5,“Yanzu kuma me nake da shi a nan?”
6,Saboda haka mutanena za su san sunana;
7,Me ya fi wannan kyau a kan duwatsu
8,Ki kasa kunne! Masu tsaronki sun tā da muryoyinsu;
9,"Ku ɓarke cikin waƙoƙin farin ciki gaba ɗaya,"
10, 
11,"Ku fita, ku fita daga can!"
12,Amma ba za ku fita a gaggauce ba
13,"Duba, bawana zai aikata abubuwa da hikima;"
14,"Kamar dai yadda aka kasance da mutane masu yawa waɗanda suka giggice sa’ad da suka gan shi,"
15,"haka zai ba al’ummai masu yawa mamaki,"
