Verse,Text
1,"“Ku yi ihu da ƙarfi, ba ƙaƙƙautawa."
2,Gama kowace rana suna nemana;
3,"Suna cewa, ‘Don me muka yi azumi,"
4,"Azuminku yakan ƙare a faɗa da kuma hargitsi,"
5,"Irin azumin da na zaɓa ke nan,"
6,"“Irin azumin da na zaɓa shi ne,"
7,Ba shi ne ku rarraba abincinku da mayunwata
8,"Sa’an nan haskenku zai keto kamar ketowar alfijir,"
9,"Sa’an nan za ku yi kira, "
10,in kuma kuka ɗauki lokaci kuka ƙosar da mayunwata
11, 
12,Mutanenku za su sāke gina kufai na da
13,“In kun kiyaye ƙafafunku daga take Asabbaci
14,sa’an nan za ku yi farin ciki a cikin 
