Verse,Text
1,"“Ku yi shiru a gabana, ku tsibirai!"
2,"“Wa ya zuga wannan daga gabas,"
3,"Ya fafare su ya kuma yi tafiyarsa lafiya ƙalau,"
4,"Wane ne ya taɓa yin haka ya kuma sa ya faru,"
5,Tsibirai sun gan shi suka kuma ji tsoro;
6,kowa na taimakon wani
7,"Masassaƙi yakan ƙarfafa maƙerin zinariya,"
8,"“Amma kai, ya Isra’ila, bawana,"
9,"na ɗauke ka daga iyakar duniya,"
10,"Saboda haka kada ka ji tsoro, gama ina tare da kai;"
11,“Duk wanda ya yi fushi da kai
12,"Ko ka nemi abokan gābanka,"
13,Gama ni ne 
14,"Kada ka ji tsoro, ya Yaƙub marar ƙarfi,"
15,"“Duba, zan sa ka cikin abin sussuka,"
16,"Za ka tankaɗe su, iska kuma ta kwashe su,"
17,"“Matalauta da mabukata suna neman ruwa,"
18,"Zan sa koguna su malalo a ƙeƙasassun tuddai,"
19,Zan sa a hamada ta tsiro da
20,"don mutane su gani su kuma sani,"
21,"“Ka gabatar da damuwarka,” in ji "
22,“Ka shigar da gumakanka don su faɗa mana
23,"faɗa mana abin da nan gaba ta ƙunsa,"
24,Amma ku ba kome ba ne
25,"“Na zuga wani daga arewa, ya kuwa zo,"
26,"Wa ya faɗi wannan tun daga farko, don mu sani,"
27,"Ni ne na farkon da ya ce wa Sihiyona, ‘Duba, ga su nan!’"
28,Na duba amma ba kowa
29,"Duba, dukansu masu ƙarya ne!"
