Verse,Text
1,"To, fa, ga abin da "
2,"Sa’ad da kuka bi ta ruwaye,"
3,Gama ni ne 
4,"Da yake ku masu daraja da kuma girma ne a idona,"
5,"Kada ku ji tsoro, gama ina tare da ku;"
6,"Zan ce wa arewa, ‘Ku miƙa su!’"
7,"kowa da ake kira da sunana,"
8,"Jagoranci waɗanda suke da idanu amma suke makafi,"
9,Dukan al’ummai su taru
10,"“Ku ne shaiduna,” in ji "
11,"Ni kaɗai, ni ne "
12,"Na bayyana na ceci na kuma furta,"
13,"I, kuma tun fil azal ni ne shi."
14,Ga abin da 
15,Ni ne 
16,Ga abin da 
17,"wanda ya ja kekunan yaƙi da dawakai,"
18,“Ku manta da abubuwan da suka riga suka faru;
19,"Duba, ina yi abu sabo!"
20,"Namun jeji suna girmama ni,"
21,mutanen da na yi saboda kaina
22,"“Duk da haka ba ku kira bisa sunana ba, ya Yaƙub,"
23,"Ba ku kawo mini tumaki don hadaya ta ƙonewa ba,"
24,Ba ku saya wani turaren kalamus domina ba
25,“Ni kaɗai ne na shafe
26,"Ku tunashe ni abin da ya riga ya wuce,"
27,Mahaifinku na farko ya yi zunubi;
28,"Saboda haka zan kunyata manyan baƙi na haikalinku,"
