Verse,Text
1,"Bel ya rusuna, Nebo ya durƙusa ƙasa;"
2,Sun durƙusa suka kuma rusuna tare;
3,"“Ku kasa kunne gare ni, ya ku gidan Yaƙub,"
4,Har lokacin da kuka tsufa kuka yi furfura
5,“Da wa za ku kwatanta ni ko ku ɗauka daidai da ni?
6,Waɗansu sukan zubar da zinariya daga jaka
7,Sukan daga shi a kafaɗunsu su kuma ɗauke shi;
8,"“Ku tuna da wannan, ku sa shi a zuciya,"
9,"Ku tuna da abubuwan da suka riga suka faru, waɗannan na tun dā;"
10,"Nakan sanar da ƙarshe tun daga farko,"
11,Daga gabas na kira tsuntsun da yake farauta;
12,"Ku kasa kunne, ku masu taurinkai,"
13,"Ina kawo adalcina kusa,"
