Verse,Text
1,"“Ku kasa kunne ga wannan, ya gidan Yaƙub,"
2,ku da kuke kiran kanku ’yan ƙasar birni mai tsarki
3,"na nanata abubuwan da suka riga suka faru tuntuni,"
4,Gama na san yadda kuke da taurinkai;
5,Saboda haka na faɗa waɗannan abubuwa tuntuni;
6,Kun riga kun ji waɗannan abubuwa; kuka gan su duka.
7,"Yanzu an halicce su, ba da daɗewa ba;"
8,Ba ku ji ko balle ku gane ba;
9,Saboda girman sunana na jinkirta fushina;
10,"Duba, na tace ku, ko da yake ba kamar azurfa ba;"
11,"Saboda girmana, saboda girmana, na yi haka."
12,"“Ka kasa kunne gare ni, ya Yaƙub,"
13,"Hannuna ne ya kafa harsashen duniya,"
14,"“Ku tattaru, dukanku ku kuma saurara,"
15,"Ni kaina, na faɗa;"
16,“Ku zo kusa da ni ku kuma saurari wannan.
17,Ga abin da 
18,"Da a ce kawai za ku mai da hankali ga umarnaina,"
19,"Da zuriyarku ta zama kamar yashi,"
20,"Ku bar Babilon,"
21,Ba su ji ƙishi ba sa’ad da ya bishe su a cikin hamada;
22,“Babu salama ga mugaye” in ji 
