Verse,Text
1,"Ku zo kusa, ku al’ummai, ku kuwa saurara"
2, 
3,Za a jefar da waɗanda aka kashe
4,Za a tumɓuke dukan taurarin sammai
5,Takobina ya sha zararsa a cikin sammai;
6,Takobin 
7,"Babban bijimin jeji zai fāɗi tare da su,"
8,Gama 
9,"Za a mai da rafuffukan Edom rami,"
10,Ba za a kashe ta ba dare da rana;
11,Mujiyar hamada da mujiya mai kuka za su mallake ta;
12,"Sarakunanta ba za su kasance da wani abin da ake kira masarauta ba,"
13,Ƙayayuwa za su mamaye fadodinta
14,"Halittun hamada za su sadu da kuraye,"
15,Mujiya za tă yi sheƙa a can ta zuba ƙwai;
16,Duba a cikin littafin 
17,Ya ba su rabonsu;
