Verse,Text
1,"Oñ i lewatʼo̩do̩ e̩ke̩le̩ ku Darius jʼonu, o̩jo̩ e̩ke̩le̩ ochu e̩ke̩la-wñ, owñ chʼochu Chisle̩f, o̩la Jihofa wʼugbo Ze̩karaya. "
2,"E̩gbale̩ abo Be̩te̩l fu She̩re̩ze̩r kpai Rige̩m-me̩le̩k kpai abo-ma kpe̩ wa ku ma chʼologu bo̩ Jihofa, "
3,"ku ma laño̩ kʼo̩la ñw amatama ku ma jʼef unyi Jihofa ki nʼe̩wñ du, kpai amakache̩-wñ, kakini, Naraku ochu e̩ke̩lu kʼu ño̩ fʼo̩la-mi date̩ ojoji, alu kʼu te̩tache o̩do̩ wewe-i? "
4,"Tak o̩la Jihofa ki nʼe̩wñ du wʼugbo mi kakini, "
5,"E̩ nako̩la ñw amone̩ ane̩-i du, kpai amatama kakini, E̩gba ku me̩ jialu ku me̩ la daido̩ ochu e̩ke̩lu kpai ochu e̩kebie o̩do̩ e̩te̩gwa-i, omi me̩ jialu ñw u? E-mi dʼef uwñ ree? "
6,"E̩gba ku me̩ la aje̩ e̩wñ ku me̩ la añmo̩, i chʼo̩la-me̩ me̩ je̩ e̩wñ ñw u n? I chʼo̩la-me̩ me̩ ñmo̩ ñw u n? "
7,I chʼo̩la ki Jihofa kwa aka ñwu me̩ lʼalu amakache̩ o̩gbo̩gba e̩gba kʼone̩ dodo Je̩rusale̩m ki la ra ñw u kʼadogbe adogbe-wñ lʼo daka-i de̩ n? Kʼone̩ ño̩ dodo o̩wo̩ o̩pata o̩gane̩ kpai ane̩ o̩go̩ le̩ n?
8,"Tak o̩la Jihofa wʼugbo Ze̩karaya kakini, "
9,"Abu ki Jihofa ki nʼe̩wñ du ka le̩ de̩ kakini, Me̩ ki nʼochochi kpʼoji ajo̩, e̩ne̩ne̩ne̩ne̩ ki chʼufe̩denyo kpʼo̩maye-wñ kʼi ño̩ liʼi ejumomi, "
10,"kʼi la tʼo̩yaukuo̩ko̩ abe̩k e̩ne̩ ki ma nʼata n, abe̩k ilowa abe̩k e̩no̩bata mane̩ n; e̩ne̩ du ef ume̩ ki ñwa ibe e̩bie̩ne̩ nyʼo̩maye-wñ ef e̩do̩-wñ n. "
11,"Ma muda ko̩ enetirʼu, ma gbikanyi, oñ ma fʼeti chʼo̩hialigbo̩, kʼama ki we egbo̩. "
12,"Ochochi ma fʼe̩do̩-ma che ki gbiti dab okuta omu, tode̩gba ku ma gbo̩ uko̩-o̩la kpʼo̩la ki Jihofa ki nʼe̩wñ du kpuche̩ wa lugbo Afu-wñ lʼalu amakache̩ o̩gbo̩gba le̩; todule̩ oñ e̩do̩fulu inaina kwʼugbo Jihofa ki nʼe̩wñ du wa. "
13,"Abe̩-le̩ i lewa tu kakini, Abu kʼi kwado̩ ma ku ma ko̩ egbo̩, alu le̩ ama akwa tak omi ako̩ egbo̩, Jihofa ki nʼe̩wñ du ka-i; "
14,"u muda anʼofutu fʼuma kpatuka rʼabo uche̩ichi du e-kʼama ma ma ma mama ta n. Abe̩le̩ ane̩ le̩ mud e̩wñ akpokpo te̩ ubi-ma, gbogbo tak e̩ne̩ du ma ño̩ lale gu ef uwñ du ge̩ n, e̩ne̩ du la dabi tʼo̩mo̩ n: todu ma mʼane̩ ku ma ñeju-wñ le̩ du che e̩wñ akpokpo te̩ ofofo."
