Verse,Text
1,"Adu o̩la Jihofa ugbo Israe̩l le̩ de̩. E̩ne̩ ki fʼojale ojale nadala te̩, kʼi la adʼe̩re̩ ile̩ nyʼane̩, kʼi la abe̩ afu one̩ ej ef uwñ; "
2,"Jihofa le̩ kakini, Go, nadu Je̩rusale̩m chʼago ki aje̩ ñw amone̩ du ku ma jʼo̩mo̩ daka, ro̩ko̩ibu, i la ñʼabʼoji Juda ma e̩gba ku ma kpala nyu Je̩rusale̩m ge̩. "
3,"Oñ i awatu iko le̩, kʼomi ache ki Je̩rusale̩m ki chʼokuta ki woji ñw amone̩ du; abo du ku ma che ku ma nʼadu-wñ achagbe nana; tak abo uche̩ichi ane̩ ile̩-i du ajeju nyʼu O̩la. "
4,"O̩jo̩ le̩, Jihofa ka-i, Nadʼailo gwo anya du, oñ nanʼimu ehi gwo e̩ne̩ ki tanʼo; tak u nachʼeju-mi abʼunyi Juda ma, oñ nakpʼanya amone̩ le̩ okoke du eju fo̩. "
5,"Tak amidachi Juda aka ef e̩do̩-ma kakini, Abo ku ma dodo Je̩rusae̩lm achʼukpahiu-mi lefu Jihofa ki nʼe̩wñ du kʼi chʼO̩jo̩-ma le̩."
6,"Iko le̩ naje̩ ñw amidachi Juda dab una ef anade alumeji iji, ma la adab e̩mu ki ado̩go̩ ki kado uti o̩ka; ma la afʼamone̩ du ku ma donyʼuma daka le̩ lie̩, tʼab o̩wo̩ awo̩to̩, tʼabo o̩wo̩ awohi; oñ abo Je̩rusale̩m la ñʼagugu e̩gu e-ma pio̩o̩, owñ che Je̩rusale̩m."
7,Jihofa ñʼajadu unyabo Juda ejodudu todu kʼojima unyi Defid kpai ojima abo ku ma dodo Je̩rusale̩m ki we enana tʼe-Juda le. 
8,"Iko le̩ Jihofa ahi e̩do̩ bʼabo ku ma dodo Je̩rusale̩m ma; oñ e̩ne̩ ki chʼe̩ne̩gbo ef uma iko le̩ adabu Defid; oñ abunyi Defid adab O̩jo̩, dabe̩ne̩ kʼonuche̩ Jihofa o̩gba-ma. "
9,"Oñ i awatu iko le̩, omi ache kʼu nakpʼabo uche̩ichi du ku ma wa ku ma kobo̩ Je̩rusale̩m rinyo̩."
10,"Tak u nadʼafu ufe̩de̩nyo̩ kpai ologu eche danyʼoji unyi Defid kpai oji abo ku ma dodo Je̩rusale̩m; taku ma akejurʼomi ku ma dʼe̩wñ gunyu le̩; ma la adʼaido̩-wñ alu kʼone̩ adaido̩ o̩mokpono-wñ, o̩la-wñ akpa nyʼuma e̩do̩ gaa alu kʼo̩la o̩mo̩gba one̩ akpa nyʼe̩ e̩do̩. "
11,"Iko le̩ edaido̩ lile ade̩ Je̩rusale̩m, alu kʼedaido̩ Hedadrimo̩n de̩ ef o̩go̩ Me̩gido̩n le̩. "
12,"Oñ ane̩-i adaido̩, akwo̩ra unyi du adate̩ ojoji; akwo̩ra unyi Defid adate̩, amo̩ya-ma adate̩; akwo̩ra unyi Netan adate̩, amo̩ya-ma la adate̩ ojoji; "
13,"akwo̩ra unyi Lifai adate̩, amo̩ya e-ma la adate̩ ojoji; akwo̩ra unyi Shimeai adate̩, amo̩ya-ma la adate̩ ojoji; "
14,"akwo̩ra unyi du kibo̩, akwo̩ra unyi du adate̩ ojoji, amo̩ya-ma la ñʼadate̩ ojoji ge̩."
