Verse,Text
1,"Tak u ño̩ chʼeju-mi nyʼate̩ ge̩, oñ u go, e̩ la go, ibuku ki awu! "
2,"Oñ i ka ñwu mi kakini, E̩wñ e̩ li? Tak u kakini, U cheli ibuku ki awu; ujiji-wñ chʼohiba ogu, unabe̩-wñ la chʼohiba me̩gwa. "
3,"Tak i ka ñwu mi kakini, Ama kʼu ma na ki aledufu abʼeju ane̩-i du ma le̩ de̩; todu ma akʼe̩ne̩ du ki ajʼoji da rinyo̩ alu ki ka ejʼemi-wñ: oñ ma akʼe̩ne̩ du ki age̩bo̩ da rinyo̩, alu ki ka ejʼano̩mo̩-wñ. "
4,"Naje̩ ñw u dufu, Jihofa ki nʼe̩wñ du ka-i, oñ i agudu tef unyi ajoji, kpai tef unyi e̩ne̩ ki ago odu-mi olemi; oñ i aru alumeji unyi-wñ, i la fʼunyi-wñ lie̩ manyʼoli-wñ kpʼokuta-wñ."
5,"Tak onuche̩ ki ako̩la ñwu mi le̩ ledufu, oñ i ka ñwu mi kakini, Chʼeju-we̩ nyʼate̩ fa-i ke, kʼe̩ li e̩wñ ki adufu. "
6,"Tak u kakini, E̩wñ i che ta? Oñ i kakini, E̩fa uñwe̩wñ ki adufu le̩ de̩. I ño̩ kakini, Alu kʼe̩wñ le̩ de̩ eju ugbo du ane̩-i de̩. "
7,"(E̩ la go, ma dʼo̩de̩ie̩ma okokoloʼka kwane̩ dago ate̩;) e-i la chʼonobule̩ ki gugu alumeji e̩fa le̩, "
8,"Tak i kakini, E̩wñ bibi jo̩-i. Takimʼu du rikpolo tʼalumeji e̩fa le̩; oñ i mʼo̩de̩le̩ma ki woji le̩ du ro̩ bʼalu-wñ ma. "
9,"Tak u chʼeju-mi nyʼate̩, oñ u go, e̩ la go, abobule̩ meji ledufu wa! Afu la dʼef ika-ma; ika-ma la dab ika utu; oñ ma mʼe̩fa le̩ du kwane̩ te̩ agbagba ojale kpai ane̩. "
10,"Tak u ka ñw onuche̩ ki ako̩la ñwu mi le̩ kakini, Ugbo abo-i nʼe̩fa le̩ nyi? "
11,"Oñ i ka ñwu mi kakini, Ma anyʼane̩ Shaina, ku ma fʼunyi ko̩ ñw u o̩mo̩; tak e̩gba ku ma dʼu nyane̩, ma ahiʼu gugu uña-wñ onugo o̩mo̩."
